Sartorius_CelluloseNitrate5-1(1),,,,,,
freq / Hz,Log(f / Hz),neg. Phase / бу,Z / Ohm,Z' / Ohm,Z'' / Ohm,Log(Z / Ohm)
1526.93,3.183819128,58.876,85.333,44.1079,73.0494,1.931117014
1328.04,3.123211156,59.0212,93.8351,48.2989,80.4503,1.972365321
1155.06,3.062604544,59.3174,103.146,52.6338,88.7066,2.013452391
1004.62,3.00200182,59.363,113.173,57.6728,97.3759,2.053742828
873.764,2.941394147,59.3808,124.669,63.4975,107.286,2.095758476
759.956,2.880788448,59.6035,136.493,69.063,117.731,2.135110379
660.971,2.820182405,59.5827,150.153,76.0217,129.486,2.176534014
574.878,2.759575689,59.6182,165.613,83.7604,142.87,2.219094424
500,2.698970004,59.6757,181.694,91.7363,156.835,2.259340586
434.875,2.638364442,59.7459,199.757,100.645,172.55,2.300502007
378.232,2.577758269,59.781,219.56,110.506,189.724,2.341553222
328.967,2.517152334,59.8994,241.395,121.064,208.842,2.38272827
286.118,2.456545181,59.9249,265.227,132.914,229.519,2.423617733
248.851,2.39593939,59.9663,291.762,146.03,252.588,2.465028727
216.438,2.335333512,60.001,320.816,160.403,277.837,2.50625602
188.247,2.274728064,60.1483,352.851,175.634,306.034,2.547591353
163.727,2.214120304,60.1593,387.788,192.96,336.372,2.588594366
142.402,2.153516089,60.2365,426.315,211.632,370.076,2.629730614
123.854,2.092910037,60.3163,469.255,232.381,407.676,2.671408909
107.722,2.032304408,60.3799,515.625,254.846,448.244,2.712333966
93.6909,1.971697411,60.4296,567.521,280.067,493.601,2.753981936
81.4875,1.911090994,60.5032,624.148,307.315,543.248,2.795287583
70.8737,1.850485106,60.6511,686.488,336.466,598.378,2.83663295
61.6423,1.789878835,61.0124,751.197,364.045,657.091,2.875753845
53.6134,1.72927335,60.9978,831.929,403.355,727.606,2.920086264
46.6302,1.668667278,61.0908,914.344,442.015,800.405,2.961109619
40.5565,1.608060469,61.2525,1006.35,484.007,882.318,3.002749051
35.274,1.547454711,61.4449,1107.51,529.392,972.786,3.044347656
30.6795,1.486848277,61.5983,1218.62,579.636,1071.94,3.085868301
26.6835,1.426242794,61.7693,1343.99,635.736,1184.12,3.128396037
23.2079,1.365635844,62.0322,1480.44,694.291,1307.54,3.170390811
20.1851,1.305030905,62.2809,1635.18,760.583,1447.52,3.213565567
17.556,1.244425572,62.5887,1802.9,830.007,1600.48,3.255971639
15.2693,1.183819128,62.8879,1992.8,908.184,1773.82,3.299463715
13.2804,1.123211156,63.1676,2201.32,993.637,1964.31,3.342683179
11.5506,1.062604544,63.4984,2438.91,1088.3,2182.63,3.387195774
10.0462,1.00200182,63.8545,2704.14,1191.58,2427.45,3.432029172
8.73764,0.941394147,64.2444,2995.25,1301.53,2697.69,3.476433077
7.59956,0.880788448,64.5003,3315.95,1427.54,2992.94,3.520607973
6.60971,0.820182405,64.8821,3691.07,1566.79,3342.02,3.567152282
5.74879,0.759576444,65.2865,4095.51,1712.26,3720.4,3.612307991
5,0.698970004,65.6099,4579.55,1891.11,4170.85,3.660822805
4.34874,0.638363443,66.042,5071.1,2059.2,4634.19,3.705102175
3.78232,0.577758269,66.3958,5680.03,2274.38,5204.8,3.75435063
3.28967,0.517152334,66.7592,6322.52,2494.84,5809.47,3.800890212
2.86118,0.456545181,67.1323,7044.19,2737.41,6490.55,3.847831061
2.48851,0.39593939,67.4262,7903.06,3033.77,7297.58,3.897795279
2.16438,0.335333512,67.9555,8787.65,3298.24,8145.21,3.943872751
1.88247,0.274728064,68.0918,9828.49,3667.22,9118.71,3.9924868
1.63727,0.214120304,68.6028,10896.9,3975.54,10145.8,4.037302965
1.42402,0.153516089,68.9323,12124.4,4358.36,11313.9,4.083660256
1.23854,0.092910037,69.7329,13288.5,4603.1,12465.8,4.123475961
1.07722,0.032304408,69.4422,15239,5351.19,14268.5,4.182956469
0.936909,-0.028302589,69.888,16879.3,5804.06,15850.1,4.227354432
0.814875,-0.088909006,70.2447,18686.3,6316.03,17586.5,4.271523317
0.708737,-0.149514894,70.4676,20971.1,7011.48,19764.3,4.321621211
0.616423,-0.210121165,70.4476,23898.8,7998.18,22520.7,4.378376095
0.536134,-0.27072665,70.7165,26858.5,8869.83,25351.7,4.429081754
0.466302,-0.331332722,70.9829,30256.2,9858.96,28604.8,4.480814382
0.405565,-0.391939531,71.307,33880,10858.5,32092.8,4.529943402
0.35274,-0.452545289,71.4815,38324,12172.1,36339.6,4.583470831
0.306795,-0.513151723,71.5361,43574.2,13800.2,41331.1,4.639229422
0.266835,-0.573757206,71.7618,49145.9,15381.1,46677,4.691487293
0.232079,-0.634364156,71.8994,55784.2,17331.4,53023.6,4.746511209
0.201851,-0.694969095,71.9433,63899.9,19806.3,60752.9,4.805500179
0.17556,-0.755574428,72.4531,71433.2,21536.1,68109.4,4.853900106
0.152693,-0.816180872,72.0965,84044.2,25836.4,79974.4,4.924507748
0.132804,-0.876788844,72.167,97264.8,29786.7,92591.5,4.987955698
0.115506,-0.937395456,72.2392,113449,34607.1,108042,5.054800672
0.100462,-0.99799818,72.464,132983,40068.6,126803,5.123796126
0.0873764,-1.058605853,72.2609,163571,49837.4,155794,5.213706309
0.0759956,-1.119211552,71.821,224039,69897.2,212857,5.350323626
0.0660971,-1.179817595,71.4932,362663,115115,343908,5.55950325
0.0574878,-1.240424311,71.3238,508200,162736,481440,5.706034661
0.05,-1.301029996,70.5884,705874,234599,665749,5.848727185
