Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.010056,-226.274597,0.000000,-0.000000,-0.000000,-0.044729,-0.002279,-0.000000,-226.274597,0.000173,0.000000
0.020000,-0.001122,-226.319077,-0.000004,-0.000000,-0.000000,-0.004989,-0.000254,-0.000000,-226.319077,0.000173,0.000000
0.030000,0.002975,-226.319077,-0.000022,-0.000000,-0.000000,0.013236,0.000674,-0.000000,-226.319077,0.000173,0.000000
0.040000,0.001862,-226.319077,-0.000004,-0.000000,-0.000000,0.008281,0.000422,-0.000000,-226.319077,0.000173,0.000000
0.050000,-0.004097,-226.408035,-0.000004,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-226.408035,0.000173,0.000000
0.060000,0.002975,-226.363556,-0.000022,-0.000000,-0.000000,0.013236,0.000674,-0.000000,-226.363556,0.000173,0.000000
0.070000,-0.010803,-226.319077,0.000000,-0.000000,-0.000000,-0.048055,-0.002448,-0.000000,-226.319077,0.000173,0.000000
0.080000,-0.007820,-226.319077,-0.000026,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-226.319077,0.000173,0.000000
0.090000,-0.005959,-226.274597,-0.000009,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-226.274597,0.000173,0.000000
0.100000,-0.007820,-226.319077,-0.000026,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-226.319077,0.000173,0.000000
0.110000,-0.002609,-226.319077,-0.000004,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-226.319077,0.000173,0.000000
0.120000,-0.003349,-226.319077,0.000000,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-226.319077,0.000173,0.000000
0.130000,-0.007820,-226.363556,0.000004,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-226.363556,0.000173,0.000000
0.140000,-0.005959,-226.319077,0.000009,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-226.319077,0.000173,0.000000
0.150000,-0.015640,-226.408035,0.000000,-0.000000,-0.000000,-0.069571,-0.003544,-0.000000,-226.408035,0.000173,0.000000
0.160000,-0.002235,-226.274597,-0.000004,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-226.274597,0.000173,0.000000
0.170000,-0.008194,-226.363556,-0.000017,-0.000000,-0.000000,-0.036449,-0.001857,-0.000000,-226.363556,0.000173,0.000000
0.180000,-0.003723,-226.319077,-0.000013,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-226.319077,0.000173,0.000000
0.190000,-0.001862,-226.274597,-0.000004,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-226.274597,0.000173,0.000000
0.200000,-0.000000,-226.408035,-0.000009,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-226.408035,0.000173,0.000000
0.210000,-0.002609,-226.319077,0.000000,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-226.319077,0.000173,0.000000
0.220000,-0.001862,-226.363556,-0.000009,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-226.363556,0.000173,0.000000
0.230000,0.002235,-226.319077,-0.000017,-0.000000,-0.000000,0.009944,0.000507,-0.000000,-226.319077,0.000173,0.000000
0.240000,-0.004097,-226.319077,0.000004,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-226.319077,0.000173,0.000000
0.250000,0.007446,-226.408035,0.000000,-0.000000,-0.000000,0.033123,0.001687,-0.000000,-226.408035,0.000173,0.000000
0.260000,-0.003349,-226.274597,0.000004,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-226.274597,0.000173,0.000000
0.270000,-0.016762,-226.363556,-0.000013,-0.000000,-0.000000,-0.074560,-0.003798,-0.000000,-226.363556,0.000173,0.000000
0.280000,-0.013405,-226.363556,-0.000017,-0.000000,-0.000000,-0.059628,-0.003038,-0.000000,-226.363556,0.000173,0.000000
0.290000,-0.010056,-226.363556,-0.000013,-0.000000,-0.000000,-0.044729,-0.002279,-0.000000,-226.363556,0.000173,0.000000
0.300000,-0.006332,-226.408035,-0.000022,-0.000000,-0.000000,-0.028168,-0.001435,-0.000000,-226.408035,0.000173,0.000000
0.310000,0.001488,-226.363556,-0.000017,-0.000000,-0.000000,0.006618,0.000337,-0.000000,-226.363556,0.000173,0.000000
0.320000,-0.003349,-226.363556,-0.000009,0.000000,0.000009,-0.014898,-0.000759,0.000087,-226.363556,0.000243,0.000000
0.330000,-0.014153,-226.363556,-0.000013,0.000001,0.000026,-0.062954,-0.003207,0.000257,-226.363556,0.000399,0.000000
0.340000,0.002235,-226.319077,0.000009,0.000003,0.000078,0.009944,0.000507,0.000780,-226.319077,0.000572,0.000000
0.350000,-0.005219,-226.408035,0.000009,0.000007,0.000182,-0.023213,-0.001183,0.001821,-226.408035,0.000746,0.000000
0.360000,-0.004471,-226.363556,-0.000009,0.000014,0.000347,-0.019887,-0.001013,0.003467,-226.363556,0.000902,0.000000
0.370000,-0.024208,-226.363556,-0.000022,0.000022,0.000546,-0.107683,-0.005486,0.005462,-226.363556,0.001075,0.000000
0.380000,-0.046921,-226.363556,-0.000022,0.000029,0.000728,-0.208714,-0.010632,0.007282,-226.363556,0.001231,0.000000
0.390000,-0.037613,-226.363556,-0.000013,0.000035,0.000885,-0.167311,-0.008523,0.008845,-226.363556,0.001405,0.000000
0.400000,-0.037613,-226.408035,0.000000,0.000040,0.001015,-0.167311,-0.008523,0.010147,-226.408035,0.001578,0.000000
0.410000,-0.043571,-226.274597,0.000017,0.000045,0.001145,-0.193816,-0.009873,0.011446,-226.274597,0.001734,0.000000
0.420000,-0.019363,-226.363556,-0.000017,0.000050,0.001275,-0.086133,-0.004388,0.012748,-226.363556,0.001908,0.000000
0.430000,-0.004471,-226.363556,-0.000022,0.000057,0.001439,-0.019887,-0.001013,0.014394,-226.363556,0.002064,0.000000
0.440000,0.012283,-226.319077,0.000000,0.000064,0.001613,0.054639,0.002783,0.016131,-226.319077,0.002237,0.000000
0.450000,0.016754,-226.363556,-0.000013,0.000071,0.001795,0.074526,0.003797,0.017952,-226.363556,0.002411,0.000000
0.460000,0.011169,-226.319077,-0.000017,0.000077,0.001960,0.049684,0.002531,0.019598,-226.319077,0.002567,0.000000
0.470000,0.006699,-226.408035,0.000000,0.000083,0.002107,0.029797,0.001518,0.021074,-226.408035,0.002740,0.000000
0.480000,0.014145,-226.408035,-0.000013,0.000088,0.002237,0.062920,0.003205,0.022373,-226.408035,0.002897,0.000000
0.490000,0.021599,-226.363556,-0.000009,0.000093,0.002359,0.096076,0.004894,0.023587,-226.363556,0.003070,0.000000
0.500000,0.007446,-226.408035,0.000000,0.000097,0.002463,0.033123,0.001687,0.024628,-226.408035,0.003243,0.000000
0.510000,-0.004097,-226.319077,0.000000,0.000102,0.002593,-0.018224,-0.000928,0.025930,-226.319077,0.003400,0.000000
0.520000,0.007820,-226.363556,-0.000017,0.000109,0.002758,0.034786,0.001772,0.027577,-226.363556,0.003573,0.000000
0.530000,0.007072,-226.408035,0.000000,0.000115,0.002914,0.031460,0.001603,0.029136,-226.408035,0.003729,0.000000
0.540000,0.005959,-226.319077,-0.000009,0.000121,0.003061,0.026505,0.001350,0.030612,-226.319077,0.003903,0.000000
0.550000,0.010056,-226.408035,-0.000009,0.000126,0.003200,0.044729,0.002279,0.032001,-226.408035,0.004076,0.000000
0.560000,0.016380,-226.319077,0.000000,0.000131,0.003339,0.072863,0.003712,0.033387,-226.319077,0.004232,0.000000
0.570000,0.013405,-226.408035,-0.000022,0.000137,0.003486,0.059628,0.003038,0.034863,-226.408035,0.004405,0.000000
0.580000,0.018242,-226.408035,-0.000009,0.000142,0.003599,0.081144,0.004134,0.035991,-226.408035,0.004562,0.000000
0.590000,-0.002983,-226.319077,-0.000004,0.000146,0.003711,-0.013269,-0.000676,0.037115,-226.319077,0.004735,0.000000
0.600000,-0.032028,-226.452515,0.000004,0.000150,0.003799,-0.142469,-0.007258,0.037985,-226.452515,0.004908,0.000000
0.610000,-0.027931,-226.408035,0.000009,0.000153,0.003876,-0.124244,-0.006329,0.038765,-226.408035,0.005065,0.000000
0.620000,-0.022346,-226.408035,-0.000022,0.000159,0.004032,-0.099402,-0.005064,0.040324,-226.408035,0.005238,0.000000
0.630000,-0.022346,-226.363556,-0.000004,0.000168,0.004267,-0.099402,-0.005064,0.042667,-226.363556,0.005411,0.000000
0.640000,-0.008194,-226.319077,0.000009,0.000178,0.004509,-0.036449,-0.001857,0.045093,-226.319077,0.005568,0.000000
