Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,0.005219,-517.847229,0.000013,-0.000000,-0.000000,0.023213,0.001183,-0.000000,-517.847229,0.000182,0.000000
0.020000,-0.004097,-517.802734,0.000013,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-517.802734,0.000182,0.000000
0.030000,-0.005211,-517.802734,0.000009,-0.000000,-0.000000,-0.023179,-0.001181,-0.000000,-517.802734,0.000182,0.000000
0.040000,-0.000000,-517.802734,0.000022,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-517.802734,0.000182,0.000000
0.050000,-0.004837,-517.847229,0.000013,-0.000000,-0.000000,-0.021516,-0.001096,-0.000000,-517.847229,0.000182,0.000000
0.060000,0.000374,-517.802734,0.000004,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-517.802734,0.000182,0.000000
0.070000,-0.004837,-517.847229,0.000009,-0.000000,-0.000000,-0.021516,-0.001096,-0.000000,-517.847229,0.000182,0.000000
0.080000,-0.005959,-517.802734,0.000004,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-517.802734,0.000182,0.000000
0.090000,-0.005959,-517.802734,0.000026,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-517.802734,0.000182,0.000000
0.100000,-0.007820,-517.847229,0.000022,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-517.847229,0.000182,0.000000
0.110000,-0.006325,-517.847229,0.000004,-0.000000,-0.000000,-0.028134,-0.001433,-0.000000,-517.847229,0.000182,0.000000
0.120000,-0.010056,-517.847229,0.000009,-0.000000,-0.000000,-0.044729,-0.002279,-0.000000,-517.847229,0.000182,0.000000
0.130000,-0.003349,-517.802734,0.000017,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-517.802734,0.000182,0.000000
0.140000,0.006332,-517.847229,0.000022,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-517.847229,0.000182,0.000000
