Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.014893,-68.856514,-0.000004,-0.000000,-0.000000,-0.066245,-0.003375,-0.000000,-68.856514,0.000156,0.000000
0.020000,-0.008560,-68.856514,0.000009,-0.000000,-0.000000,-0.038078,-0.001940,-0.000000,-68.856514,0.000156,0.000000
0.030000,-0.005585,-68.900993,0.000000,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-68.900993,0.000156,0.000000
0.040000,0.004097,-68.856514,0.000000,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-68.856514,0.000156,0.000000
0.050000,0.002983,-68.945473,0.000004,-0.000000,-0.000000,0.013269,0.000676,-0.000000,-68.945473,0.000156,0.000000
0.060000,-0.002975,-68.856514,-0.000009,-0.000000,-0.000000,-0.013236,-0.000674,-0.000000,-68.856514,0.000156,0.000000
0.070000,-0.004097,-68.812035,0.000013,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-68.812035,0.000156,0.000000
0.080000,0.002235,-68.900993,0.000004,-0.000000,-0.000000,0.009944,0.000507,-0.000000,-68.900993,0.000156,0.000000
0.090000,-0.001114,-68.856514,0.000004,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-68.856514,0.000156,0.000000
0.100000,0.001488,-68.900993,-0.000004,-0.000000,-0.000000,0.006618,0.000337,-0.000000,-68.900993,0.000156,0.000000
0.110000,-0.002975,-68.856514,-0.000004,-0.000000,-0.000000,-0.013236,-0.000674,-0.000000,-68.856514,0.000156,0.000000
0.120000,0.002609,-68.900993,0.000004,-0.000000,-0.000000,0.011607,0.000591,-0.000000,-68.900993,0.000156,0.000000
0.130000,-0.000000,-68.900993,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-68.900993,0.000156,0.000000
0.140000,0.001862,-68.900993,0.000009,-0.000000,-0.000000,0.008281,0.000422,-0.000000,-68.900993,0.000156,0.000000
0.150000,-0.006699,-68.945473,0.000000,-0.000000,-0.000000,-0.029797,-0.001518,-0.000000,-68.945473,0.000156,0.000000
0.160000,-0.017876,-68.900993,-0.000004,-0.000000,-0.000000,-0.079515,-0.004051,-0.000000,-68.900993,0.000156,0.000000
0.170000,-0.004097,-68.900993,0.000004,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-68.900993,0.000156,0.000000
0.180000,0.005959,-68.989952,-0.000004,-0.000000,-0.000000,0.026505,0.001350,-0.000000,-68.989952,0.000156,0.000000
0.190000,0.006706,-68.900993,-0.000004,-0.000000,-0.000000,0.029831,0.001520,-0.000000,-68.900993,0.000156,0.000000
0.200000,0.002609,-68.856514,0.000000,-0.000000,-0.000000,0.011607,0.000591,-0.000000,-68.856514,0.000156,0.000000
0.210000,0.000374,-68.856514,0.000000,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-68.856514,0.000156,0.000000
