Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.007446,-313.902069,-0.000009,0.000000,0.000009,0.033123,0.001687,0.000087,-313.902069,0.000217,0.000000
0.120000,0.014893,-313.857605,-0.000034,-0.000000,-0.000000,0.066245,0.003375,-0.000000,-313.857605,0.000217,0.000000
0.130000,0.012291,-313.946564,-0.000043,-0.000000,-0.000000,0.054673,0.002785,-0.000000,-313.946564,0.000217,0.000000
0.140000,0.004097,-313.902069,-0.000047,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-313.902069,0.000217,0.000000
0.150000,0.012657,-313.857605,-0.000030,-0.000000,-0.000000,0.056302,0.002868,-0.000000,-313.857605,0.000217,0.000000
0.160000,0.007820,-313.991028,0.000004,-0.000000,-0.000000,0.034786,0.001772,-0.000000,-313.991028,0.000217,0.000000
0.170000,0.015266,-313.857605,-0.000022,0.000000,0.000009,0.067908,0.003459,0.000087,-313.857605,0.000217,0.000000
0.180000,0.011169,-313.902069,0.000017,-0.000000,-0.000000,0.049684,0.002531,-0.000000,-313.902069,0.000217,0.000000
0.190000,0.011169,-313.902069,-0.000030,-0.000000,-0.000000,0.049684,0.002531,-0.000000,-313.902069,0.000217,0.000000
0.200000,0.004097,-313.857605,-0.000030,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-313.857605,0.000217,0.000000
0.210000,0.013405,-313.902069,-0.000022,-0.000000,-0.000000,0.059628,0.003038,-0.000000,-313.902069,0.000217,0.000000
0.220000,0.012291,-313.902069,-0.000030,-0.000000,-0.000000,0.054673,0.002785,-0.000000,-313.902069,0.000217,0.000000
0.230000,0.014519,-313.946564,0.000017,-0.000000,-0.000000,0.064583,0.003290,-0.000000,-313.946564,0.000217,0.000000
0.240000,0.013779,-313.902069,-0.000013,-0.000000,-0.000000,0.061291,0.003122,-0.000000,-313.902069,0.000217,0.000000
0.250000,0.020477,-313.857605,0.000017,-0.000000,-0.000000,0.091088,0.004640,-0.000000,-313.857605,0.000217,0.000000
0.260000,0.013779,-313.991028,0.000047,-0.000000,-0.000000,0.061291,0.003122,-0.000000,-313.991028,0.000217,0.000000
0.270000,0.009308,-313.902069,0.000026,-0.000000,-0.000000,0.041403,0.002109,-0.000000,-313.902069,0.000217,0.000000
0.280000,0.009308,-313.946564,-0.000039,-0.000000,-0.000000,0.041403,0.002109,-0.000000,-313.946564,0.000217,0.000000
0.290000,0.018616,-313.857605,0.000017,-0.000000,-0.000000,0.082807,0.004218,-0.000000,-313.857605,0.000217,0.000000
0.300000,0.010796,-313.857605,-0.000017,-0.000000,-0.000000,0.048021,0.002446,-0.000000,-313.857605,0.000217,0.000000
0.310000,0.010056,-313.991028,0.000034,-0.000000,-0.000000,0.044729,0.002279,-0.000000,-313.991028,0.000217,0.000000
0.320000,0.005585,-313.946564,-0.000056,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-313.946564,0.000217,0.000000
0.330000,0.011543,-313.902069,0.000009,0.000000,0.000009,0.051347,0.002616,0.000087,-313.902069,0.000286,0.000000
0.340000,-0.011917,-313.902069,0.000026,0.000001,0.000026,-0.053010,-0.002700,0.000257,-313.902069,0.000459,0.000000
0.350000,0.010422,-313.902069,0.000034,0.000003,0.000078,0.046358,0.002362,0.000780,-313.902069,0.000616,0.000000
0.360000,-0.007820,-313.902069,-0.000017,0.000007,0.000173,-0.034786,-0.001772,0.001733,-313.902069,0.000789,0.000000
0.370000,0.008194,-313.857605,0.000009,0.000012,0.000312,0.036449,0.001857,0.003123,-313.857605,0.000945,0.000000
0.380000,0.009682,-313.946564,-0.000013,0.000019,0.000486,0.043066,0.002194,0.004856,-313.946564,0.001118,0.000000
0.390000,0.005585,-313.946564,0.000030,0.000027,0.000685,0.024842,0.001266,0.006851,-313.946564,0.001292,0.000000
0.400000,0.009308,-313.902069,0.000039,0.000036,0.000911,0.041403,0.002109,0.009106,-313.902069,0.001448,0.000000
0.410000,-0.002983,-313.946564,-0.000013,0.000044,0.001127,-0.013269,-0.000676,0.011271,-313.946564,0.001621,0.000000
0.420000,-0.024948,-313.902069,-0.000004,0.000053,0.001335,-0.110975,-0.005653,0.013353,-313.902069,0.001778,0.000000
0.430000,-0.010056,-313.902069,0.000009,0.000059,0.001509,-0.044729,-0.002279,0.015090,-313.902069,0.001951,0.000000
0.440000,-0.000000,-313.857605,0.000022,0.000065,0.001656,-0.000000,-0.000000,0.016563,-313.857605,0.002124,0.000000
0.450000,-0.035004,-313.902069,0.000000,0.000070,0.001786,-0.155704,-0.007932,0.017865,-313.902069,0.002281,0.000000
0.460000,-0.023834,-313.946564,-0.000039,0.000074,0.001891,-0.106020,-0.005401,0.018906,-313.946564,0.002454,0.000000
0.470000,-0.026810,-313.902069,-0.000026,0.000078,0.001986,-0.119255,-0.006075,0.019859,-313.902069,0.002610,0.000000
0.480000,-0.002235,-313.902069,0.000000,0.000082,0.002081,-0.009944,-0.000507,0.020813,-313.902069,0.002784,0.000000
0.490000,-0.009308,-313.946564,-0.000026,0.000087,0.002212,-0.041403,-0.002109,0.022115,-313.946564,0.002957,0.000000
0.500000,-0.032394,-313.946564,-0.000026,0.000093,0.002359,-0.144098,-0.007341,0.023587,-313.946564,0.003113,0.000000
0.510000,-0.038353,-313.946564,0.000034,0.000099,0.002506,-0.170603,-0.008691,0.025064,-313.946564,0.003287,0.000000
0.520000,-0.031654,-313.857605,-0.000009,0.000104,0.002654,-0.140806,-0.007173,0.026536,-313.857605,0.003443,0.000000
0.530000,-0.013031,-313.946564,-0.000026,0.000110,0.002801,-0.057965,-0.002953,0.028012,-313.946564,0.003616,0.000000
0.540000,-0.009308,-313.946564,-0.000043,0.000113,0.002862,-0.041403,-0.002109,0.028618,-313.946564,0.003790,0.000000
0.550000,0.004471,-313.813110,0.000009,0.000114,0.002888,0.019887,0.001013,0.028879,-313.813110,0.003946,0.000000
0.560000,-0.012291,-313.946564,-0.000030,0.000117,0.002975,-0.054673,-0.002785,0.029745,-313.946564,0.004119,0.000000
0.570000,-0.009682,-313.902069,-0.000026,0.000124,0.003157,-0.043066,-0.002194,0.031566,-313.902069,0.004293,0.000000
0.580000,-0.007072,-313.946564,-0.000022,0.000132,0.003356,-0.031460,-0.001603,0.033561,-313.946564,0.004449,0.000000
0.590000,0.000374,-313.902069,-0.000009,0.000140,0.003556,0.001663,0.000085,0.035555,-313.902069,0.004622,0.000000
0.600000,0.002235,-313.902069,0.000000,0.000147,0.003746,0.009944,0.000507,0.037463,-313.902069,0.004778,0.000000
0.610000,-0.012291,-313.946564,-0.000009,0.000154,0.003920,-0.054673,-0.002785,0.039196,-313.946564,0.004952,0.000000
0.620000,-0.009682,-313.902069,-0.000017,0.000162,0.004110,-0.043066,-0.002194,0.041104,-313.902069,0.005125,0.000000
0.630000,-0.016754,-313.946564,-0.000004,0.000170,0.004310,-0.074526,-0.003797,0.043099,-313.946564,0.005281,0.000000
0.640000,-0.007446,-313.902069,-0.000017,0.000178,0.004518,-0.033123,-0.001687,0.045180,-313.902069,0.005455,0.000000
0.650000,-0.002609,-313.857605,0.000022,0.000185,0.004700,-0.011607,-0.000591,0.047001,-313.857605,0.005611,0.000000
0.660000,-0.001122,-313.946564,0.000026,0.000191,0.004856,-0.004989,-0.000254,0.048564,-313.946564,0.005784,0.000000
0.670000,-0.020851,-313.902069,0.000047,0.000197,0.005004,-0.092750,-0.004725,0.050036,-313.902069,0.005958,0.000000
0.680000,-0.029045,-313.946564,0.000017,0.000202,0.005134,-0.129199,-0.006582,0.051338,-313.946564,0.006114,0.000000
0.690000,-0.034630,-313.902069,0.000013,0.000207,0.005247,-0.154041,-0.007847,0.052466,-313.902069,0.006287,0.000000
0.700000,-0.044685,-313.902069,0.000052,0.000212,0.005377,-0.198770,-0.010126,0.053768,-313.902069,0.006443,0.000000
0.710000,-0.050270,-313.902069,0.000095,0.000217,0.005515,-0.223612,-0.011391,0.055153,-313.902069,0.006617,0.000000
0.720000,-0.035004,-313.902069,0.000009,0.000223,0.005672,-0.155704,-0.007932,0.056717,-313.902069,0.006790,0.000000
0.730000,-0.020111,-313.902069,0.000060,0.000231,0.005871,-0.089459,-0.004557,0.058711,-313.902069,0.006946,0.000000
