Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.011169,-75.306252,0.000000,-0.000000,-0.000000,-0.049684,-0.002531,-0.000000,-75.306252,0.000208,0.000000
0.020000,-0.011917,-75.306252,-0.000013,-0.000000,-0.000000,-0.053010,-0.002700,-0.000000,-75.306252,0.000208,0.000000
0.030000,-0.012291,-75.350731,0.000013,-0.000000,-0.000000,-0.054673,-0.002785,-0.000000,-75.350731,0.000208,0.000000
0.040000,-0.007446,-75.306252,-0.000009,-0.000000,-0.000000,-0.033123,-0.001687,-0.000000,-75.306252,0.000208,0.000000
0.050000,-0.014893,-75.261772,-0.000009,-0.000000,-0.000000,-0.066245,-0.003375,-0.000000,-75.261772,0.000208,0.000000
0.060000,-0.009682,-75.350731,-0.000009,-0.000000,-0.000000,-0.043066,-0.002194,-0.000000,-75.350731,0.000208,0.000000
0.070000,-0.013779,-75.350731,-0.000009,-0.000000,-0.000000,-0.061291,-0.003122,-0.000000,-75.350731,0.000208,0.000000
0.080000,-0.013405,-75.306252,-0.000009,-0.000000,-0.000000,-0.059628,-0.003038,-0.000000,-75.306252,0.000208,0.000000
0.090000,-0.020485,-75.350731,-0.000004,-0.000000,-0.000000,-0.091121,-0.004642,-0.000000,-75.350731,0.000208,0.000000
0.100000,-0.013031,-75.306252,-0.000009,-0.000000,-0.000000,-0.057965,-0.002953,-0.000000,-75.306252,0.000208,0.000000
0.110000,-0.008568,-75.350731,0.000013,-0.000000,-0.000000,-0.038112,-0.001941,-0.000000,-75.350731,0.000208,0.000000
0.120000,-0.009682,-75.306252,-0.000004,-0.000000,-0.000000,-0.043066,-0.002194,-0.000000,-75.306252,0.000208,0.000000
0.130000,-0.013031,-75.306252,-0.000004,-0.000000,-0.000000,-0.057965,-0.002953,-0.000000,-75.306252,0.000208,0.000000
0.140000,-0.003723,-75.350731,0.000000,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-75.350731,0.000208,0.000000
0.150000,-0.000000,-75.350731,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-75.350731,0.000208,0.000000
0.160000,-0.005585,-75.350731,0.000000,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-75.350731,0.000208,0.000000
