Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.008194,-157.773926,0.000000,-0.000000,-0.000000,-0.036449,-0.001857,-0.000000,-157.773926,0.000173,0.000000
0.120000,0.003723,-157.818420,0.000000,-0.000000,-0.000000,0.016561,0.000844,-0.000000,-157.818420,0.000173,0.000000
0.130000,-0.002235,-157.773926,0.000000,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-157.773926,0.000173,0.000000
0.140000,-0.001488,-157.773926,0.000009,-0.000000,-0.000000,-0.006618,-0.000337,-0.000000,-157.773926,0.000173,0.000000
0.150000,-0.010429,-157.773926,-0.000009,-0.000000,-0.000000,-0.046392,-0.002363,-0.000000,-157.773926,0.000173,0.000000
0.160000,-0.020477,-157.729446,-0.000004,-0.000000,-0.000000,-0.091088,-0.004640,-0.000000,-157.729446,0.000173,0.000000
0.170000,-0.017128,-157.818420,-0.000004,-0.000000,-0.000000,-0.076189,-0.003881,-0.000000,-157.818420,0.000173,0.000000
0.180000,-0.004097,-157.818420,-0.000004,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-157.818420,0.000173,0.000000
0.190000,-0.008568,-157.729446,0.000009,-0.000000,-0.000000,-0.038112,-0.001941,-0.000000,-157.729446,0.000173,0.000000
0.200000,-0.001114,-157.729446,-0.000009,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-157.729446,0.000173,0.000000
0.210000,0.004837,-157.818420,0.000009,-0.000000,-0.000000,0.021516,0.001096,-0.000000,-157.818420,0.000173,0.000000
0.220000,0.006699,-157.773926,0.000000,-0.000000,-0.000000,0.029797,0.001518,-0.000000,-157.773926,0.000173,0.000000
0.230000,-0.003349,-157.729446,-0.000009,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-157.729446,0.000173,0.000000
0.240000,-0.007072,-157.773926,0.000013,-0.000000,-0.000000,-0.031460,-0.001603,-0.000000,-157.773926,0.000173,0.000000
0.250000,-0.010796,-157.729446,0.000000,-0.000000,-0.000000,-0.048021,-0.002446,-0.000000,-157.729446,0.000173,0.000000
0.260000,0.005585,-157.729446,0.000004,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-157.729446,0.000173,0.000000
0.270000,0.005585,-157.818420,-0.000004,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-157.818420,0.000173,0.000000
0.280000,0.005211,-157.729446,0.000009,-0.000000,-0.000000,0.023179,0.001181,-0.000000,-157.729446,0.000173,0.000000
0.290000,-0.014526,-157.729446,-0.000004,-0.000000,-0.000000,-0.064617,-0.003292,-0.000000,-157.729446,0.000173,0.000000
0.300000,-0.000000,-157.729446,-0.000013,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-157.729446,0.000173,0.000000
0.310000,0.004471,-157.773926,0.000000,-0.000000,-0.000000,0.019887,0.001013,-0.000000,-157.773926,0.000173,0.000000
0.320000,0.000748,-157.773926,-0.000013,-0.000000,-0.000000,0.003326,0.000169,-0.000000,-157.773926,0.000173,0.000000
0.330000,-0.000748,-157.684967,-0.000009,-0.000000,-0.000000,-0.003326,-0.000169,-0.000000,-157.684967,0.000173,0.000000
0.340000,-0.001114,-157.729446,0.000000,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-157.729446,0.000173,0.000000
0.350000,0.006332,-157.684967,0.000000,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-157.684967,0.000173,0.000000
0.360000,0.006699,-157.773926,0.000000,-0.000000,-0.000000,0.029797,0.001518,-0.000000,-157.773926,0.000173,0.000000
0.370000,-0.008194,-157.773926,0.000004,-0.000000,-0.000000,-0.036449,-0.001857,-0.000000,-157.773926,0.000173,0.000000
0.380000,-0.012291,-157.729446,-0.000009,-0.000000,-0.000000,-0.054673,-0.002785,-0.000000,-157.729446,0.000173,0.000000
0.390000,-0.002983,-157.773926,0.000000,0.000000,0.000009,-0.013269,-0.000676,0.000087,-157.773926,0.000277,0.000000
0.400000,0.005959,-157.773926,-0.000009,0.000002,0.000061,0.026505,0.001350,0.000606,-157.773926,0.000451,0.000000
0.410000,0.022339,-157.729446,0.000000,0.000007,0.000173,0.099368,0.005062,0.001733,-157.729446,0.000624,0.000000
0.420000,0.020851,-157.773926,-0.000004,0.000013,0.000321,0.092750,0.004725,0.003206,-157.773926,0.000780,0.000000
0.430000,-0.007820,-157.729446,-0.000013,0.000019,0.000486,-0.034786,-0.001772,0.004856,-157.729446,0.000954,0.000000
0.440000,-0.005211,-157.818420,-0.000004,0.000025,0.000642,-0.023179,-0.001181,0.006415,-157.818420,0.001110,0.000000
0.450000,-0.006332,-157.773926,-0.000017,0.000031,0.000798,-0.028168,-0.001435,0.007979,-157.773926,0.001283,0.000000
0.460000,-0.005959,-157.773926,0.000009,0.000038,0.000962,-0.026505,-0.001350,0.009625,-157.773926,0.001457,0.000000
0.470000,-0.020477,-157.729446,-0.000004,0.000044,0.001118,-0.091088,-0.004640,0.011184,-157.729446,0.001613,0.000000
0.480000,-0.028297,-157.684967,-0.000009,0.000050,0.001266,-0.125873,-0.006412,0.012660,-157.684967,0.001786,0.000000
0.490000,-0.033890,-157.773926,-0.000004,0.000056,0.001413,-0.150749,-0.007680,0.014133,-157.773926,0.001942,0.000000
0.500000,-0.033516,-157.773926,0.000004,0.000061,0.001552,-0.149086,-0.007595,0.015522,-157.773926,0.002116,0.000000
0.510000,-0.013779,-157.773926,-0.000009,0.000066,0.001682,-0.061291,-0.003122,0.016824,-157.773926,0.002289,0.000000
0.520000,0.002975,-157.773926,0.000000,0.000070,0.001778,0.013236,0.000674,0.017778,-157.773926,0.002445,0.000000
0.530000,0.011543,-157.684967,-0.000004,0.000074,0.001882,0.051347,0.002616,0.018818,-157.684967,0.002619,0.000000
0.540000,0.014893,-157.818420,0.000000,0.000079,0.001995,0.066245,0.003375,0.019946,-157.818420,0.002775,0.000000
0.550000,-0.007446,-157.773926,0.000000,0.000084,0.002124,-0.033123,-0.001687,0.021245,-157.773926,0.002948,0.000000
0.560000,-0.005585,-157.729446,-0.000009,0.000089,0.002255,-0.024842,-0.001266,0.022547,-157.729446,0.003122,0.000000
0.570000,0.002609,-157.729446,-0.000004,0.000094,0.002376,0.011607,0.000591,0.023762,-157.729446,0.003278,0.000000
0.580000,0.008194,-157.729446,0.000000,0.000097,0.002463,0.036449,0.001857,0.024628,-157.729446,0.003451,0.000000
0.590000,0.015640,-157.818420,0.000000,0.000101,0.002567,0.069571,0.003544,0.025669,-157.818420,0.003607,0.000000
0.600000,0.010429,-157.818420,0.000000,0.000107,0.002705,0.046392,0.002363,0.027054,-157.818420,0.003781,0.000000
0.610000,0.004097,-157.773926,0.000000,0.000112,0.002853,0.018224,0.000928,0.028531,-157.773926,0.003954,0.000000
0.620000,0.002609,-157.773926,-0.000009,0.000120,0.003044,0.011607,0.000591,0.030438,-157.773926,0.004110,0.000000
0.630000,0.005211,-157.773926,0.000004,0.000128,0.003252,0.023179,0.001181,0.032520,-157.773926,0.004284,0.000000
0.640000,0.007072,-157.818420,0.000009,0.000136,0.003460,0.031460,0.001603,0.034602,-157.818420,0.004440,0.000000
0.650000,0.007446,-157.729446,0.000004,0.000143,0.003625,0.033123,0.001687,0.036248,-157.729446,0.004613,0.000000
