Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,0.007446,-164.312637,-0.000013,-0.000000,-0.000000,0.033123,0.001687,-0.000000,-164.312637,0.000251,0.000000
0.020000,-0.001488,-164.268158,-0.000022,-0.000000,-0.000000,-0.006618,-0.000337,-0.000000,-164.268158,0.000251,0.000000
0.030000,-0.004097,-164.223679,0.000004,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-164.223679,0.000251,0.000000
0.040000,-0.000000,-164.312637,-0.000013,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-164.312637,0.000251,0.000000
0.050000,0.001488,-164.357117,-0.000009,-0.000000,-0.000000,0.006618,0.000337,-0.000000,-164.357117,0.000251,0.000000
0.060000,0.000374,-164.312637,0.000000,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-164.312637,0.000251,0.000000
0.070000,0.005219,-164.357117,-0.000009,-0.000000,-0.000000,0.023213,0.001183,-0.000000,-164.357117,0.000251,0.000000
0.080000,-0.000740,-164.268158,-0.000004,-0.000000,-0.000000,-0.003292,-0.000168,-0.000000,-164.268158,0.000251,0.000000
0.090000,0.002983,-164.312637,0.000000,-0.000000,-0.000000,0.013269,0.000676,-0.000000,-164.312637,0.000251,0.000000
0.100000,0.010429,-164.268158,-0.000009,-0.000000,-0.000000,0.046392,0.002363,-0.000000,-164.268158,0.000251,0.000000
0.110000,0.005219,-164.268158,-0.000004,-0.000000,-0.000000,0.023213,0.001183,-0.000000,-164.268158,0.000251,0.000000
0.120000,0.002983,-164.357117,-0.000017,-0.000000,-0.000000,0.013269,0.000676,-0.000000,-164.357117,0.000251,0.000000
0.130000,0.008194,-164.223679,0.000004,-0.000000,-0.000000,0.036449,0.001857,-0.000000,-164.223679,0.000251,0.000000
0.140000,0.005959,-164.312637,0.000000,-0.000000,-0.000000,0.026505,0.001350,-0.000000,-164.312637,0.000251,0.000000
0.150000,0.009682,-164.312637,-0.000013,-0.000000,-0.000000,0.043066,0.002194,-0.000000,-164.312637,0.000251,0.000000
0.160000,0.010429,-164.312637,0.000000,-0.000000,-0.000000,0.046392,0.002363,-0.000000,-164.312637,0.000251,0.000000
0.170000,-0.005211,-164.312637,-0.000013,-0.000000,-0.000000,-0.023179,-0.001181,-0.000000,-164.312637,0.000251,0.000000
0.180000,0.007820,-164.312637,-0.000004,-0.000000,-0.000000,0.034786,0.001772,-0.000000,-164.312637,0.000251,0.000000
0.190000,-0.000374,-164.312637,-0.000017,-0.000000,-0.000000,-0.001663,-0.000085,-0.000000,-164.312637,0.000251,0.000000
0.200000,-0.004463,-164.268158,-0.000017,-0.000000,-0.000000,-0.019853,-0.001011,-0.000000,-164.268158,0.000251,0.000000
0.210000,-0.003349,-164.312637,-0.000009,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-164.312637,0.000251,0.000000
0.220000,-0.003723,-164.312637,-0.000013,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-164.312637,0.000251,0.000000
0.230000,-0.003723,-164.312637,-0.000017,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-164.312637,0.000251,0.000000
0.240000,-0.001114,-164.357117,-0.000004,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-164.357117,0.000251,0.000000
0.250000,0.008568,-164.312637,-0.000009,-0.000000,-0.000000,0.038112,0.001941,-0.000000,-164.312637,0.000251,0.000000
0.260000,0.003723,-164.312637,0.000000,-0.000000,-0.000000,0.016561,0.000844,-0.000000,-164.312637,0.000251,0.000000
0.270000,0.000374,-164.357117,-0.000009,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-164.357117,0.000251,0.000000
0.280000,-0.001862,-164.268158,-0.000004,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-164.268158,0.000251,0.000000
0.290000,-0.001114,-164.268158,-0.000004,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-164.268158,0.000251,0.000000
0.300000,-0.005585,-164.268158,-0.000004,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-164.268158,0.000251,0.000000
0.310000,0.002235,-164.312637,-0.000004,-0.000000,-0.000000,0.009944,0.000507,-0.000000,-164.312637,0.000251,0.000000
0.320000,0.006332,-164.312637,-0.000013,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-164.312637,0.000286,0.000000
0.330000,0.021225,-164.312637,-0.000017,0.000000,0.000008,0.094413,0.004810,0.000083,-164.312637,0.000459,0.000000
0.340000,0.032402,-164.357117,0.000000,0.000002,0.000043,0.144131,0.007342,0.000431,-164.357117,0.000633,0.000000
