Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,0.012657,-160.264862,-0.000009,0.000000,0.000008,0.056302,0.002868,0.000083,-160.264862,0.000225,0.000000
0.020000,0.021225,-160.309341,-0.000017,0.000000,0.000008,0.094413,0.004810,0.000083,-160.309341,0.000225,0.000000
0.030000,0.018616,-160.220383,-0.000004,0.000000,0.000008,0.082807,0.004218,0.000083,-160.220383,0.000225,0.000000
0.040000,0.023460,-160.220383,-0.000013,0.000000,0.000008,0.104357,0.005316,0.000083,-160.220383,0.000225,0.000000
0.050000,0.018616,-160.264862,-0.000013,0.000000,0.000008,0.082807,0.004218,0.000083,-160.264862,0.000225,0.000000
0.060000,0.018242,-160.220383,-0.000013,0.000000,0.000008,0.081144,0.004134,0.000083,-160.220383,0.000225,0.000000
0.070000,0.018242,-160.264862,-0.000004,0.000000,0.000008,0.081144,0.004134,0.000083,-160.264862,0.000225,0.000000
0.080000,0.017502,-160.264862,-0.000017,0.000000,0.000008,0.077852,0.003966,0.000083,-160.264862,0.000225,0.000000
0.090000,0.017502,-160.220383,-0.000009,0.000000,0.000008,0.077852,0.003966,0.000083,-160.220383,0.000225,0.000000
0.100000,0.018616,-160.264862,-0.000022,0.000000,0.000008,0.082807,0.004218,0.000083,-160.264862,0.000225,0.000000
0.110000,0.011917,-160.264862,-0.000026,0.000000,0.000008,0.053010,0.002700,0.000083,-160.264862,0.000225,0.000000
0.120000,0.016014,-160.220383,-0.000017,0.000000,0.000008,0.071234,0.003629,0.000083,-160.220383,0.000225,0.000000
0.130000,0.006699,-160.309341,-0.000017,0.000000,0.000008,0.029797,0.001518,0.000083,-160.309341,0.000225,0.000000
0.140000,0.013779,-160.309341,-0.000022,0.000000,0.000008,0.061291,0.003122,0.000083,-160.309341,0.000225,0.000000
0.150000,0.019737,-160.264862,-0.000017,0.000000,0.000008,0.087796,0.004473,0.000083,-160.264862,0.000225,0.000000
0.160000,0.024200,-160.264862,-0.000017,0.000000,0.000008,0.107649,0.005484,0.000083,-160.264862,0.000225,0.000000
0.170000,0.023834,-160.220383,-0.000026,0.000000,0.000008,0.106020,0.005401,0.000083,-160.220383,0.000225,0.000000
0.180000,0.011169,-160.353836,-0.000030,0.000000,0.000008,0.049684,0.002531,0.000083,-160.353836,0.000225,0.000000
0.190000,0.009308,-160.264862,-0.000017,0.000000,0.000008,0.041403,0.002109,0.000083,-160.264862,0.000225,0.000000
0.200000,0.016380,-160.309341,-0.000017,0.000000,0.000008,0.072863,0.003712,0.000083,-160.309341,0.000225,0.000000
0.210000,0.019363,-160.220383,-0.000026,0.000000,0.000008,0.086133,0.004388,0.000083,-160.220383,0.000225,0.000000
0.220000,0.023460,-160.264862,-0.000013,0.000000,0.000008,0.104357,0.005316,0.000083,-160.264862,0.000225,0.000000
0.230000,0.022713,-160.309341,-0.000017,0.000000,0.000008,0.101031,0.005147,0.000083,-160.309341,0.000225,0.000000
0.240000,0.017128,-160.309341,-0.000013,0.000000,0.000008,0.076189,0.003881,0.000083,-160.309341,0.000225,0.000000
0.250000,0.008194,-160.264862,-0.000017,0.000000,0.000008,0.036449,0.001857,0.000083,-160.264862,0.000225,0.000000
0.260000,0.009682,-160.264862,-0.000026,0.000000,0.000008,0.043066,0.002194,0.000083,-160.264862,0.000225,0.000000
0.270000,0.019363,-160.220383,-0.000009,0.000000,0.000008,0.086133,0.004388,0.000083,-160.220383,0.000225,0.000000
0.280000,0.013405,-160.309341,-0.000026,0.000000,0.000008,0.059628,0.003038,0.000083,-160.309341,0.000225,0.000000
0.290000,0.018990,-160.220383,-0.000009,0.000000,0.000008,0.084470,0.004303,0.000083,-160.220383,0.000225,0.000000
0.300000,0.016380,-160.264862,-0.000013,0.000000,0.000008,0.072863,0.003712,0.000083,-160.264862,0.000225,0.000000
0.310000,0.014893,-160.309341,-0.000013,0.000000,0.000008,0.066245,0.003375,0.000083,-160.309341,0.000225,0.000000
0.320000,0.011917,-160.220383,-0.000013,0.000000,0.000008,0.053010,0.002700,0.000083,-160.220383,0.000242,0.000000
0.330000,0.002975,-160.264862,-0.000022,0.000000,0.000008,0.013236,0.000674,0.000083,-160.264862,0.000399,0.000000
0.340000,0.028297,-160.220383,-0.000017,0.000001,0.000026,0.125873,0.006412,0.000257,-160.220383,0.000572,0.000000
0.350000,0.026436,-160.309341,-0.000009,0.000003,0.000078,0.117593,0.005990,0.000780,-160.309341,0.000728,0.000000
0.360000,0.039467,-160.353836,-0.000026,0.000008,0.000199,0.175557,0.008943,0.001991,-160.353836,0.000902,0.000000
0.370000,0.046547,-160.220383,-0.000013,0.000015,0.000382,0.207051,0.010548,0.003815,-160.220383,0.001075,0.000000
0.380000,0.042824,-160.264862,-0.000013,0.000023,0.000590,0.190490,0.009704,0.005897,-160.264862,0.001231,0.000000
0.390000,0.046547,-160.264862,-0.000013,0.000031,0.000798,0.207051,0.010548,0.007979,-160.264862,0.001405,0.000000
0.400000,0.046921,-160.309341,0.000004,0.000038,0.000971,0.208714,0.010632,0.009712,-160.309341,0.001561,0.000000
0.410000,0.049522,-160.264862,-0.000013,0.000044,0.001118,0.220287,0.011222,0.011181,-160.264862,0.001734,0.000000
0.420000,0.048409,-160.220383,0.000000,0.000050,0.001275,0.215332,0.010970,0.012748,-160.220383,0.001908,0.000000
0.430000,0.048035,-160.264862,-0.000022,0.000056,0.001422,0.213669,0.010885,0.014216,-160.264862,0.002064,0.000000
0.440000,0.047661,-160.264862,-0.000013,0.000061,0.001561,0.212006,0.010800,0.015609,-160.264862,0.002237,0.000000
0.450000,0.048409,-160.309341,-0.000013,0.000067,0.001691,0.215332,0.010970,0.016911,-160.309341,0.002394,0.000000
0.460000,0.030907,-160.309341,-0.000009,0.000071,0.001812,0.137480,0.007004,0.018122,-160.309341,0.002567,0.000000
