Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.002609,-207.325714,-0.000017,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-207.325714,-0.000139,0.000000
0.120000,0.008194,-207.281235,0.000000,-0.000000,-0.000000,0.036449,0.001857,-0.000000,-207.281235,-0.000139,0.000000
0.130000,-0.002235,-207.325714,0.000004,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-207.325714,-0.000139,0.000000
0.140000,0.007072,-207.281235,-0.000009,-0.000000,-0.000000,0.031460,0.001603,-0.000000,-207.281235,-0.000139,0.000000
0.150000,0.000374,-207.370193,-0.000009,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-207.370193,-0.000139,0.000000
0.160000,0.002609,-207.370193,-0.000013,-0.000000,-0.000000,0.011607,0.000591,-0.000000,-207.370193,-0.000139,0.000000
0.170000,0.004471,-207.325714,-0.000013,-0.000000,-0.000000,0.019887,0.001013,-0.000000,-207.325714,-0.000139,0.000000
0.180000,-0.005959,-207.370193,0.000000,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-207.370193,-0.000139,0.000000
0.190000,-0.000000,-207.325714,-0.000009,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-207.325714,-0.000139,0.000000
0.200000,0.006332,-207.414673,-0.000009,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-207.414673,-0.000139,0.000000
0.210000,-0.000748,-207.281235,-0.000004,-0.000000,-0.000000,-0.003326,-0.000169,-0.000000,-207.281235,-0.000139,0.000000
0.220000,0.007446,-207.370193,-0.000004,-0.000000,-0.000000,0.033123,0.001687,-0.000000,-207.370193,-0.000139,0.000000
0.230000,-0.002975,-207.370193,-0.000017,-0.000000,-0.000000,-0.013236,-0.000674,-0.000000,-207.370193,-0.000139,0.000000
0.240000,-0.006706,-207.281235,0.000000,-0.000000,-0.000000,-0.029831,-0.001520,-0.000000,-207.281235,-0.000139,0.000000
0.250000,-0.000000,-207.325714,-0.000004,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-207.325714,-0.000139,0.000000
0.260000,0.004097,-207.325714,0.000000,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-207.325714,-0.000139,0.000000
0.270000,0.005211,-207.325714,0.000004,-0.000000,-0.000000,0.023179,0.001181,-0.000000,-207.325714,-0.000139,0.000000
0.280000,-0.008934,-207.370193,-0.000004,-0.000000,-0.000000,-0.039741,-0.002024,-0.000000,-207.370193,-0.000139,0.000000
0.290000,-0.003349,-207.325714,-0.000009,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-207.325714,-0.000139,0.000000
0.300000,0.001114,-207.325714,-0.000009,-0.000000,-0.000000,0.004955,0.000252,-0.000000,-207.325714,-0.000139,0.000000
0.310000,-0.001114,-207.325714,-0.000009,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-207.325714,-0.000139,0.000000
0.320000,-0.003349,-207.281235,0.000000,-0.000000,-0.000000,-0.014898,-0.000759,-0.000000,-207.281235,-0.000139,0.000000
0.330000,0.006332,-207.370193,0.000004,-0.000000,-0.000000,0.028168,0.001435,-0.000000,-207.370193,-0.000139,0.000000
0.340000,0.002975,-207.281235,-0.000004,-0.000000,-0.000000,0.013236,0.000674,-0.000000,-207.281235,-0.000139,0.000000
0.350000,-0.011917,-207.370193,0.000000,-0.000000,-0.000000,-0.053010,-0.002700,-0.000000,-207.370193,-0.000139,0.000000
0.360000,-0.000374,-207.325714,-0.000013,-0.000000,-0.000000,-0.001663,-0.000085,-0.000000,-207.325714,-0.000130,0.000000
0.370000,0.013031,-207.281235,-0.000009,-0.000000,-0.000000,0.057965,0.002953,-0.000000,-207.281235,-0.000043,0.000000
0.380000,0.005585,-207.325714,0.000000,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-207.325714,0.000035,0.000000
0.390000,0.003349,-207.325714,0.000004,-0.000000,-0.000000,0.014898,0.000759,-0.000000,-207.325714,0.000121,0.000000
0.400000,0.000374,-207.325714,0.000000,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-207.325714,0.000208,0.000000
0.410000,-0.012657,-207.325714,-0.000017,-0.000000,-0.000000,-0.056302,-0.002868,-0.000000,-207.325714,0.000286,0.000000
0.420000,-0.031654,-207.281235,-0.000009,-0.000000,-0.000000,-0.140806,-0.007173,-0.000000,-207.281235,0.000373,0.000000
0.430000,0.009308,-207.370193,0.000000,-0.000000,-0.000000,0.041403,0.002109,-0.000000,-207.370193,0.000451,0.000000
0.440000,0.012657,-207.281235,-0.000009,0.000000,0.000009,0.056302,0.002868,0.000087,-207.281235,0.000538,0.000000
0.450000,-0.009682,-207.370193,-0.000004,0.000001,0.000026,-0.043066,-0.002194,0.000261,-207.370193,0.000625,0.000000
0.460000,0.008568,-207.325714,-0.000022,0.000003,0.000078,0.038112,0.001941,0.000783,-207.325714,0.000702,0.000000
0.470000,0.016388,-207.281235,-0.000009,0.000007,0.000174,0.072897,0.003714,0.001737,-207.281235,0.000789,0.000000
0.480000,0.009308,-207.325714,-0.000004,0.000011,0.000286,0.041403,0.002109,0.002861,-207.325714,0.000867,0.000000
0.490000,0.008194,-207.325714,-0.000004,0.000015,0.000382,0.036449,0.001857,0.003819,-207.325714,0.000954,0.000000
0.500000,0.002609,-207.281235,-0.000013,0.000018,0.000469,0.011607,0.000591,0.004686,-207.281235,0.001041,0.000000
0.510000,-0.008934,-207.325714,0.000000,0.000023,0.000573,-0.039741,-0.002024,0.005727,-207.325714,0.001119,0.000000
0.520000,-0.003349,-207.281235,0.000000,0.000027,0.000694,-0.014898,-0.000759,0.006938,-207.281235,0.001205,0.000000
0.530000,-0.014519,-207.370193,-0.000013,0.000033,0.000833,-0.064583,-0.003290,0.008327,-207.370193,0.001283,0.000000
0.540000,-0.004097,-207.281235,-0.000004,0.000038,0.000954,-0.018224,-0.000928,0.009542,-207.281235,0.001371,0.000000
0.550000,0.006706,-207.414673,-0.000022,0.000041,0.001050,0.029831,0.001520,0.010496,-207.414673,0.001457,0.000000
0.560000,0.008568,-207.370193,-0.000009,0.000045,0.001136,0.038112,0.001941,0.011362,-207.370193,0.001535,0.000000
0.570000,0.018250,-207.370193,-0.000004,0.000047,0.001205,0.081178,0.004135,0.012055,-207.370193,0.001622,0.000000
0.580000,0.013031,-207.370193,0.000004,0.000051,0.001283,0.057965,0.002953,0.012835,-207.370193,0.001700,0.000000
0.590000,0.024948,-207.370193,-0.000004,0.000053,0.001353,0.110975,0.005653,0.013531,-207.370193,0.001786,0.000000
