Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.046921,-1299.555420,-0.015845,-0.012416,-0.315367,-0.208714,-0.010632,-3.153665,-1299.555420,-0.315158,0.000000
0.120000,-0.034256,-1299.599976,-0.015841,-0.012416,-0.315367,-0.152378,-0.007763,-3.153665,-1299.599976,-0.315158,0.000000
0.130000,-0.028297,-1299.644409,-0.015841,-0.012416,-0.315367,-0.125873,-0.006412,-3.153665,-1299.644409,-0.315158,0.000000
0.140000,-0.033882,-1299.510986,-0.015845,-0.012416,-0.315367,-0.150715,-0.007678,-3.153665,-1299.510986,-0.315158,0.000000
0.150000,-0.037239,-1299.688965,-0.015853,-0.012416,-0.315367,-0.165648,-0.008438,-3.153665,-1299.688965,-0.315158,0.000000
0.160000,-0.031654,-1299.510986,-0.015832,-0.012416,-0.315367,-0.140806,-0.007173,-3.153665,-1299.510986,-0.315158,0.000000
0.170000,-0.034256,-1299.644409,-0.015841,-0.012416,-0.315367,-0.152378,-0.007763,-3.153665,-1299.644409,-0.315158,0.000000
0.180000,-0.029045,-1299.555420,-0.015849,-0.012416,-0.315367,-0.129199,-0.006582,-3.153665,-1299.555420,-0.315158,0.000000
0.190000,-0.030533,-1299.510986,-0.015845,-0.012416,-0.315367,-0.135817,-0.006919,-3.153665,-1299.510986,-0.315158,0.000000
0.200000,-0.037613,-1299.555420,-0.015849,-0.012416,-0.315367,-0.167311,-0.008523,-3.153665,-1299.555420,-0.315158,0.000000
0.210000,-0.036118,-1299.555420,-0.015849,-0.012416,-0.315367,-0.160659,-0.008184,-3.153665,-1299.555420,-0.315158,0.000000
0.220000,-0.027557,-1299.555420,-0.015836,-0.012416,-0.315367,-0.122581,-0.006245,-3.153665,-1299.555420,-0.315158,0.000000
