Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.020111,-1300.089233,-0.008998,-0.005565,-0.141349,-0.089459,-0.004557,-1.413492,-1300.089233,-0.141184,0.000000
0.120000,-0.017876,-1300.222656,-0.008994,-0.005565,-0.141349,-0.079515,-0.004051,-1.413492,-1300.222656,-0.141184,0.000000
0.130000,-0.014519,-1300.133667,-0.009007,-0.005565,-0.141349,-0.064583,-0.003290,-1.413492,-1300.133667,-0.141184,0.000000
0.140000,-0.013779,-1300.089233,-0.008985,-0.005565,-0.141349,-0.061291,-0.003122,-1.413492,-1300.089233,-0.141184,0.000000
0.150000,-0.000748,-1300.222656,-0.008994,-0.005565,-0.141349,-0.003326,-0.000169,-1.413492,-1300.222656,-0.141184,0.000000
0.160000,-0.011543,-1300.089233,-0.008990,-0.005565,-0.141349,-0.051347,-0.002616,-1.413492,-1300.089233,-0.141184,0.000000
0.170000,-0.009682,-1300.089233,-0.009002,-0.005565,-0.141349,-0.043066,-0.002194,-1.413492,-1300.089233,-0.141184,0.000000
0.180000,-0.016754,-1300.133667,-0.008994,-0.005565,-0.141349,-0.074526,-0.003797,-1.413492,-1300.133667,-0.141184,0.000000
0.190000,-0.012657,-1300.089233,-0.008994,-0.005565,-0.141349,-0.056302,-0.002868,-1.413492,-1300.089233,-0.141184,0.000000
0.200000,-0.013779,-1300.178223,-0.009007,-0.005565,-0.141349,-0.061291,-0.003122,-1.413492,-1300.178223,-0.141184,0.000000
0.210000,-0.017876,-1300.133667,-0.009002,-0.005565,-0.141349,-0.079515,-0.004051,-1.413492,-1300.133667,-0.141184,0.000000
0.220000,-0.020111,-1300.178223,-0.008990,-0.005565,-0.141349,-0.089459,-0.004557,-1.413492,-1300.178223,-0.141184,0.000000
0.230000,-0.017876,-1300.178223,-0.008994,-0.005565,-0.141349,-0.079515,-0.004051,-1.413492,-1300.178223,-0.141184,0.000000
0.240000,-0.016754,-1300.133667,-0.008994,-0.005565,-0.141349,-0.074526,-0.003797,-1.413492,-1300.133667,-0.141184,0.000000
0.250000,-0.017502,-1300.133667,-0.008990,-0.005565,-0.141349,-0.077852,-0.003966,-1.413492,-1300.133667,-0.141184,0.000000
0.260000,-0.019737,-1300.089233,-0.009002,-0.005565,-0.141349,-0.087796,-0.004473,-1.413492,-1300.089233,-0.141184,0.000000
0.270000,-0.014519,-1300.044800,-0.008990,-0.005565,-0.141349,-0.064583,-0.003290,-1.413492,-1300.044800,-0.141184,0.000000
0.280000,-0.020477,-1300.178223,-0.008998,-0.005565,-0.141349,-0.091088,-0.004640,-1.413492,-1300.178223,-0.141184,0.000000
0.290000,-0.021225,-1300.044800,-0.008994,-0.005565,-0.141349,-0.094413,-0.004810,-1.413492,-1300.044800,-0.141184,0.000000
0.300000,-0.008568,-1300.178223,-0.008994,-0.005565,-0.141349,-0.038112,-0.001941,-1.413492,-1300.178223,-0.141184,0.000000
0.310000,-0.019737,-1300.133667,-0.008994,-0.005565,-0.141349,-0.087796,-0.004473,-1.413492,-1300.133667,-0.141184,0.000000
