Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.008934,-1300.623047,-0.000022,-0.000000,-0.000000,-0.039741,-0.002024,-0.000000,-1300.623047,0.000260,0.000000
0.120000,-0.008186,-1300.534058,0.000017,-0.000000,-0.000000,-0.036415,-0.001855,-0.000000,-1300.534058,0.000260,0.000000
0.130000,-0.008934,-1300.623047,0.000030,-0.000000,-0.000000,-0.039741,-0.002024,-0.000000,-1300.623047,0.000260,0.000000
0.140000,-0.010048,-1300.578491,0.000004,-0.000000,-0.000000,-0.044695,-0.002277,-0.000000,-1300.578491,0.000260,0.000000
0.150000,-0.003723,-1300.578491,0.000039,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-1300.578491,0.000260,0.000000
0.160000,0.001862,-1300.623047,-0.000022,-0.000000,-0.000000,0.008281,0.000422,-0.000000,-1300.623047,0.000260,0.000000
0.170000,-0.002235,-1300.578491,0.000047,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-1300.578491,0.000260,0.000000
0.180000,0.000374,-1300.489624,-0.000026,-0.000000,-0.000000,0.001663,0.000085,-0.000000,-1300.489624,0.000260,0.000000
0.190000,0.007080,-1300.534058,-0.000030,-0.000000,-0.000000,0.031494,0.001604,-0.000000,-1300.534058,0.000260,0.000000
0.200000,-0.000740,-1300.534058,-0.000009,-0.000000,-0.000000,-0.003292,-0.000168,-0.000000,-1300.534058,0.000260,0.000000
0.210000,0.007080,-1300.534058,0.000022,-0.000000,-0.000000,0.031494,0.001604,-0.000000,-1300.534058,0.000260,0.000000
0.220000,-0.008560,-1300.578491,0.000056,-0.000000,-0.000000,-0.038078,-0.001940,-0.000000,-1300.578491,0.000260,0.000000
0.230000,-0.002975,-1300.623047,-0.000009,-0.000000,-0.000000,-0.013236,-0.000674,-0.000000,-1300.623047,0.000260,0.000000
0.240000,-0.005959,-1300.489624,0.000060,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-1300.489624,0.000260,0.000000
0.250000,-0.002235,-1300.578491,0.000043,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-1300.578491,0.000260,0.000000
0.260000,-0.001862,-1300.623047,0.000060,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-1300.623047,0.000260,0.000000
0.270000,0.004845,-1300.489624,-0.000013,-0.000000,-0.000000,0.021550,0.001098,-0.000000,-1300.489624,0.000260,0.000000
0.280000,-0.002235,-1300.578491,-0.000026,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-1300.578491,0.000260,0.000000
0.290000,-0.010048,-1300.534058,0.000030,-0.000000,-0.000000,-0.044695,-0.002277,-0.000000,-1300.534058,0.000260,0.000000
0.300000,-0.000740,-1300.534058,-0.000030,-0.000000,-0.000000,-0.003292,-0.000168,-0.000000,-1300.534058,0.000260,0.000000
0.310000,-0.001488,-1300.623047,-0.000039,-0.000000,-0.000000,-0.006618,-0.000337,-0.000000,-1300.623047,0.000260,0.000000
0.320000,0.001495,-1300.489624,-0.000009,-0.000000,-0.000000,0.006652,0.000339,-0.000000,-1300.489624,0.000260,0.000000
0.330000,0.000748,-1300.578491,0.000060,-0.000000,-0.000000,0.003326,0.000169,-0.000000,-1300.578491,0.000260,0.000000
0.340000,-0.007820,-1300.534058,0.000039,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-1300.534058,0.000260,0.000000
0.350000,-0.010796,-1300.534058,0.000034,-0.000000,-0.000000,-0.048021,-0.002446,-0.000000,-1300.534058,0.000260,0.000000
0.360000,0.009308,-1300.578491,0.000047,-0.000000,-0.000000,0.041403,0.002109,-0.000000,-1300.578491,0.000260,0.000000
0.370000,-0.009308,-1300.534058,0.000060,-0.000000,-0.000000,-0.041403,-0.002109,-0.000000,-1300.534058,0.000260,0.000000
0.380000,-0.007820,-1300.578491,0.000060,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-1300.578491,0.000260,0.000000
