Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.002609,-263.949951,-0.000034,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-263.949951,0.000182,0.000000
0.120000,0.000740,-263.949951,0.000000,-0.000000,-0.000000,0.003292,0.000168,-0.000000,-263.949951,0.000182,0.000000
0.130000,-0.010429,-263.949951,-0.000022,-0.000000,-0.000000,-0.046392,-0.002363,-0.000000,-263.949951,0.000182,0.000000
0.140000,0.007072,-263.905487,-0.000013,-0.000000,-0.000000,0.031460,0.001603,-0.000000,-263.905487,0.000182,0.000000
0.150000,0.004463,-263.994446,-0.000013,-0.000000,-0.000000,0.019853,0.001011,-0.000000,-263.994446,0.000182,0.000000
0.160000,0.004837,-263.994446,-0.000026,-0.000000,-0.000000,0.021516,0.001096,-0.000000,-263.994446,0.000182,0.000000
0.170000,0.010796,-263.994446,-0.000026,-0.000000,-0.000000,0.048021,0.002446,-0.000000,-263.994446,0.000182,0.000000
0.180000,0.014893,-263.949951,-0.000039,-0.000000,-0.000000,0.066245,0.003375,-0.000000,-263.949951,0.000182,0.000000
0.190000,0.010422,-263.905487,-0.000034,-0.000000,-0.000000,0.046358,0.002362,-0.000000,-263.905487,0.000182,0.000000
0.200000,0.002602,-263.994446,-0.000030,-0.000000,-0.000000,0.011573,0.000590,-0.000000,-263.994446,0.000182,0.000000
0.210000,0.005585,-263.949951,-0.000026,-0.000000,-0.000000,0.024842,0.001266,-0.000000,-263.949951,0.000182,0.000000
0.220000,0.004097,-263.949951,-0.000004,-0.000000,-0.000000,0.018224,0.000928,-0.000000,-263.949951,0.000182,0.000000
0.230000,-0.009308,-263.994446,-0.000022,-0.000000,-0.000000,-0.041403,-0.002109,-0.000000,-263.994446,0.000182,0.000000
0.240000,0.004837,-263.949951,-0.000022,-0.000000,-0.000000,0.021516,0.001096,-0.000000,-263.949951,0.000182,0.000000
0.250000,0.007446,-263.994446,-0.000004,-0.000000,-0.000000,0.033123,0.001687,-0.000000,-263.994446,0.000182,0.000000
0.260000,0.008934,-263.994446,0.000000,-0.000000,-0.000000,0.039741,0.002024,-0.000000,-263.994446,0.000182,0.000000
0.270000,0.007072,-264.038940,-0.000017,-0.000000,-0.000000,0.031460,0.001603,-0.000000,-264.038940,0.000182,0.000000
0.280000,-0.000374,-263.994446,-0.000034,-0.000000,-0.000000,-0.001663,-0.000085,-0.000000,-263.994446,0.000182,0.000000
