Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.006332,-158.974915,0.000009,-0.000000,-0.000000,-0.028168,-0.001435,-0.000000,-158.974915,0.000191,0.000000
0.120000,-0.011169,-158.974915,0.000030,-0.000000,-0.000000,-0.049684,-0.002531,-0.000000,-158.974915,0.000191,0.000000
0.130000,-0.005211,-158.974915,0.000009,-0.000000,-0.000000,-0.023179,-0.001181,-0.000000,-158.974915,0.000191,0.000000
0.140000,-0.010429,-159.019394,-0.000009,-0.000000,-0.000000,-0.046392,-0.002363,-0.000000,-159.019394,0.000191,0.000000
0.150000,-0.005211,-159.019394,0.000030,-0.000000,-0.000000,-0.023179,-0.001181,-0.000000,-159.019394,0.000191,0.000000
0.160000,-0.001862,-158.974915,0.000017,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-158.974915,0.000191,0.000000
0.170000,-0.013031,-159.019394,-0.000009,-0.000000,-0.000000,-0.057965,-0.002953,-0.000000,-159.019394,0.000191,0.000000
0.180000,-0.013031,-158.974915,0.000034,-0.000000,-0.000000,-0.057965,-0.002953,-0.000000,-158.974915,0.000191,0.000000
0.190000,-0.008942,-158.930435,0.000026,-0.000000,-0.000000,-0.039774,-0.002026,-0.000000,-158.930435,0.000191,0.000000
0.200000,-0.016014,-159.063889,0.000013,-0.000000,-0.000000,-0.071234,-0.003629,-0.000000,-159.063889,0.000191,0.000000
0.210000,-0.019363,-159.019394,0.000030,-0.000000,-0.000000,-0.086133,-0.004388,-0.000000,-159.019394,0.000191,0.000000
0.220000,-0.010429,-158.974915,0.000009,-0.000000,-0.000000,-0.046392,-0.002363,-0.000000,-158.974915,0.000191,0.000000
0.230000,-0.025322,-159.063889,0.000009,-0.000000,-0.000000,-0.112638,-0.005738,-0.000000,-159.063889,0.000191,0.000000
0.240000,-0.016014,-158.930435,0.000022,-0.000000,-0.000000,-0.071234,-0.003629,-0.000000,-158.930435,0.000191,0.000000
0.250000,-0.025322,-159.063889,0.000030,-0.000000,-0.000000,-0.112638,-0.005738,-0.000000,-159.063889,0.000191,0.000000
0.260000,-0.010429,-158.930435,0.000013,-0.000000,-0.000000,-0.046392,-0.002363,-0.000000,-158.930435,0.000191,0.000000
0.270000,-0.007820,-158.974915,0.000030,-0.000000,-0.000000,-0.034786,-0.001772,-0.000000,-158.974915,0.000191,0.000000
0.280000,-0.012291,-159.019394,0.000022,-0.000000,-0.000000,-0.054673,-0.002785,-0.000000,-159.019394,0.000191,0.000000
0.290000,-0.015640,-158.974915,0.000004,-0.000000,-0.000000,-0.069571,-0.003544,-0.000000,-158.974915,0.000191,0.000000
0.300000,-0.007446,-158.974915,0.000030,-0.000000,-0.000000,-0.033123,-0.001687,-0.000000,-158.974915,0.000191,0.000000
0.310000,-0.008942,-159.019394,0.000022,-0.000000,-0.000000,-0.039774,-0.002026,-0.000000,-159.019394,0.000191,0.000000
0.320000,-0.000748,-159.019394,0.000013,-0.000000,-0.000000,-0.003326,-0.000169,-0.000000,-159.019394,0.000191,0.000000
0.330000,-0.016388,-159.063889,0.000022,-0.000000,-0.000000,-0.072897,-0.003714,-0.000000,-159.063889,0.000191,0.000000
0.340000,-0.009682,-158.974915,0.000043,-0.000000,-0.000000,-0.043066,-0.002194,-0.000000,-158.974915,0.000191,0.000000
0.350000,-0.004845,-159.063889,0.000009,-0.000000,-0.000000,-0.021550,-0.001098,-0.000000,-159.063889,0.000191,0.000000
0.360000,-0.011917,-158.974915,-0.000013,-0.000000,-0.000000,-0.053010,-0.002700,-0.000000,-158.974915,0.000277,0.000000
0.370000,-0.027557,-159.019394,0.000017,0.000001,0.000017,-0.122581,-0.006245,0.000174,-159.019394,0.000451,0.000000
0.380000,-0.010803,-159.063889,0.000017,0.000003,0.000078,-0.048055,-0.002448,0.000780,-159.063889,0.000607,0.000000
0.390000,-0.033142,-159.019394,0.000034,0.000009,0.000217,-0.147423,-0.007510,0.002169,-159.019394,0.000780,0.000000
0.400000,-0.023087,-158.974915,0.000009,0.000015,0.000390,-0.102694,-0.005231,0.003902,-158.974915,0.000954,0.000000
0.410000,-0.005959,-159.019394,0.000022,0.000022,0.000564,-0.026505,-0.001350,0.005636,-159.019394,0.001110,0.000000
0.420000,-0.025322,-159.019394,0.000017,0.000030,0.000763,-0.112638,-0.005738,0.007630,-159.019394,0.001283,0.000000
0.430000,-0.031281,-159.108368,0.000004,0.000038,0.000971,-0.139143,-0.007088,0.009712,-159.108368,0.001439,0.000000
0.440000,-0.029419,-159.019394,0.000022,0.000046,0.001171,-0.130862,-0.006666,0.011707,-159.019394,0.001613,0.000000
0.450000,-0.022346,-159.019394,0.000017,0.000053,0.001344,-0.099402,-0.005064,0.013440,-159.019394,0.001786,0.000000
0.460000,-0.010803,-159.019394,0.000030,0.000059,0.001492,-0.048055,-0.002448,0.014916,-159.019394,0.001942,0.000000
0.470000,-0.014893,-159.063889,0.000013,0.000064,0.001613,-0.066245,-0.003375,0.016131,-159.063889,0.002116,0.000000
0.480000,-0.034256,-159.063889,0.000017,0.000068,0.001717,-0.152378,-0.007763,0.017172,-159.063889,0.002272,0.000000
0.490000,-0.032768,-159.019394,0.000026,0.000071,0.001804,-0.145760,-0.007425,0.018039,-159.019394,0.002445,0.000000
0.500000,-0.024208,-159.019394,0.000017,0.000076,0.001925,-0.107683,-0.005486,0.019250,-159.019394,0.002619,0.000000
0.510000,-0.036491,-158.974915,0.000013,0.000082,0.002081,-0.162322,-0.008269,0.020813,-158.974915,0.002775,0.000000
0.520000,-0.051758,-159.019394,0.000022,0.000088,0.002229,-0.230230,-0.011728,0.022285,-159.019394,0.002948,0.000000
0.530000,-0.055115,-159.063889,0.000030,0.000093,0.002359,-0.245163,-0.012489,0.023587,-159.063889,0.003122,0.000000
0.540000,-0.065170,-159.063889,0.000034,0.000098,0.002480,-0.289892,-0.014768,0.024802,-159.063889,0.003278,0.000000
0.550000,-0.065910,-159.019394,0.000026,0.000103,0.002627,-0.293184,-0.014935,0.026275,-159.019394,0.003451,0.000000
0.560000,-0.043571,-159.019394,0.000017,0.000110,0.002792,-0.193816,-0.009873,0.027925,-159.019394,0.003608,0.000000
0.570000,-0.012665,-159.019394,0.000022,0.000116,0.002957,-0.056336,-0.002870,0.029571,-159.019394,0.003781,0.000000
0.580000,-0.015640,-159.019394,-0.000013,0.000122,0.003096,-0.069571,-0.003544,0.030960,-159.019394,0.003954,0.000000
0.590000,-0.006332,-158.974915,-0.000013,0.000127,0.003226,-0.028168,-0.001435,0.032259,-158.974915,0.004111,0.000000
0.600000,0.003723,-159.019394,0.000009,0.000132,0.003347,0.016561,0.000844,0.033474,-159.019394,0.004284,0.000000
0.610000,0.007446,-158.974915,0.000004,0.000136,0.003443,0.033123,0.001687,0.034427,-158.974915,0.004440,0.000000
0.620000,0.012283,-159.019394,0.000034,0.000140,0.003547,0.054639,0.002783,0.035468,-159.019394,0.004613,0.000000
0.630000,0.008194,-159.019394,0.000026,0.000144,0.003668,0.036449,0.001857,0.036683,-159.019394,0.004787,0.000000
0.640000,0.006699,-158.974915,0.000017,0.000149,0.003781,0.029797,0.001518,0.037811,-158.974915,0.004943,0.000000
0.650000,0.009682,-158.974915,0.000013,0.000155,0.003928,0.043066,0.002194,0.039283,-158.974915,0.005116,0.000000
0.660000,-0.003349,-158.974915,0.000026,0.000162,0.004111,-0.014898,-0.000759,0.041108,-158.974915,0.005273,0.000000
0.670000,0.010056,-158.974915,0.000026,0.000171,0.004336,0.044729,0.002279,0.043360,-158.974915,0.005446,0.000000
0.680000,-0.000374,-159.063889,0.000013,0.000181,0.004588,-0.001663,-0.000085,0.045877,-159.063889,0.005619,0.000000
0.690000,-0.000374,-159.019394,0.000026,0.000190,0.004822,-0.001663,-0.000085,0.048216,-159.019394,0.005776,0.000000
0.700000,0.014893,-159.063889,0.000009,0.000197,0.004995,0.066245,0.003375,0.049953,-159.063889,0.005949,0.000000
0.710000,0.008194,-158.974915,0.000047,0.000201,0.005099,0.036449,0.001857,0.050994,-158.974915,0.006105,0.000000
0.720000,-0.020485,-159.019394,0.000039,0.000204,0.005186,-0.091121,-0.004642,0.051861,-159.019394,0.006279,0.000000
0.730000,-0.027557,-159.019394,0.000052,0.000208,0.005273,-0.122581,-0.006245,0.052727,-159.019394,0.006452,0.000000
0.740000,-0.012291,-159.063889,0.000073,0.000213,0.005411,-0.054673,-0.002785,0.054113,-159.063889,0.006608,0.000000
0.750000,-0.011917,-159.063889,0.000069,0.000220,0.005585,-0.053010,-0.002700,0.055850,-159.063889,0.006782,0.000000
0.760000,-0.003349,-158.974915,0.000065,0.000229,0.005810,-0.014898,-0.000759,0.058102,-158.974915,0.006938,0.000000
