Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.007820,-129.750931,0.000000,-0.000000,-0.000000,-0.034784,-0.001772,-0.000000,-129.750931,0.000026,0.000000
0.020000,-0.004096,-129.839890,-0.000030,-0.000000,-0.000000,-0.018220,-0.000928,-0.000000,-129.839890,0.000026,0.000000
0.030000,0.019736,-129.750931,-0.000013,-0.000000,-0.000000,0.087789,0.004472,-0.000000,-129.750931,0.000026,0.000000
0.040000,0.006330,-129.750931,-0.000004,-0.000000,-0.000000,0.028159,0.001434,-0.000000,-129.750931,0.000026,0.000000
0.050000,-0.017502,-129.661972,0.000009,-0.000000,-0.000000,-0.077851,-0.003966,-0.000000,-129.661972,0.000026,0.000000
0.060000,-0.010426,-129.795410,0.000022,-0.000000,-0.000000,-0.046379,-0.002363,-0.000000,-129.795410,0.000026,0.000000
0.070000,-0.004096,-129.750931,-0.000009,-0.000000,-0.000000,-0.018220,-0.000928,-0.000000,-129.750931,0.000026,0.000000
0.080000,0.008565,-129.706451,0.000009,-0.000000,-0.000000,0.038097,0.001941,-0.000000,-129.706451,0.000026,0.000000
0.090000,0.018619,-129.795410,-0.000009,-0.000000,-0.000000,0.082820,0.004219,-0.000000,-129.795410,0.000026,0.000000
0.100000,0.007075,-129.750931,0.000013,-0.000000,-0.000000,0.031471,0.001603,-0.000000,-129.750931,0.000026,0.000000
0.110000,-0.008565,-129.795410,0.000009,-0.000000,-0.000000,-0.038097,-0.001941,-0.000000,-129.795410,0.000026,0.000000
0.120000,-0.005213,-129.750931,0.000013,-0.000000,-0.000000,-0.023190,-0.001181,-0.000000,-129.750931,0.000026,0.000000
0.130000,-0.009309,-129.706451,0.000022,-0.000000,-0.000000,-0.041410,-0.002110,-0.000000,-129.706451,0.000026,0.000000
0.140000,0.006330,-129.795410,-0.000017,-0.000000,-0.000000,0.028159,0.001434,-0.000000,-129.795410,0.000026,0.000000
