Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.009682,-30.469452,0.000052,-0.000000,-0.000000,-0.043066,-0.002194,-0.000000,-30.469452,0.000207,0.000000
0.120000,-0.011543,-30.558413,0.000017,-0.000000,-0.000000,-0.051347,-0.002616,-0.000000,-30.558413,0.000207,0.000000
0.130000,-0.013039,-30.469452,0.000047,-0.000000,-0.000000,-0.057999,-0.002955,-0.000000,-30.469452,0.000207,0.000000
0.140000,-0.010056,-30.469452,0.000039,-0.000000,-0.000000,-0.044729,-0.002279,-0.000000,-30.469452,0.000207,0.000000
0.150000,-0.001122,-30.424971,0.000013,-0.000000,-0.000000,-0.004989,-0.000254,-0.000000,-30.424971,0.000207,0.000000
0.160000,-0.010803,-30.469452,0.000034,-0.000000,-0.000000,-0.048055,-0.002448,-0.000000,-30.469452,0.000207,0.000000
0.170000,-0.009682,-30.380489,0.000052,-0.000000,-0.000000,-0.043066,-0.002194,-0.000000,-30.380489,0.000207,0.000000
0.180000,-0.015640,-30.424971,0.000039,-0.000000,-0.000000,-0.069571,-0.003544,-0.000000,-30.424971,0.000207,0.000000
0.190000,-0.000374,-30.469452,0.000022,-0.000000,-0.000000,-0.001663,-0.000085,-0.000000,-30.469452,0.000207,0.000000
0.200000,0.006699,-30.424971,0.000026,-0.000000,-0.000000,0.029797,0.001518,-0.000000,-30.424971,0.000207,0.000000
0.210000,-0.002609,-30.424971,0.000022,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-30.424971,0.000207,0.000000
0.220000,-0.003723,-30.513933,0.000004,-0.000000,-0.000000,-0.016561,-0.000844,-0.000000,-30.513933,0.000207,0.000000
0.230000,0.000740,-30.380489,0.000026,-0.000000,-0.000000,0.003292,0.000168,-0.000000,-30.380489,0.000207,0.000000
0.240000,-0.023460,-30.469452,0.000030,-0.000000,-0.000000,-0.104357,-0.005316,-0.000000,-30.469452,0.000207,0.000000
0.250000,-0.011177,-30.469452,0.000026,-0.000000,-0.000000,-0.049718,-0.002533,-0.000000,-30.469452,0.000207,0.000000
0.260000,-0.007080,-30.469452,0.000017,-0.000000,-0.000000,-0.031494,-0.001604,-0.000000,-30.469452,0.000207,0.000000
0.270000,-0.008568,-30.469452,0.000034,-0.000000,-0.000000,-0.038112,-0.001941,-0.000000,-30.469452,0.000207,0.000000
0.280000,-0.015274,-30.380489,0.000034,-0.000000,-0.000000,-0.067942,-0.003461,-0.000000,-30.380489,0.000207,0.000000
0.290000,-0.014153,-30.469452,0.000013,-0.000000,-0.000000,-0.062954,-0.003207,-0.000000,-30.469452,0.000207,0.000000
0.300000,-0.016014,-30.469452,0.000026,-0.000000,-0.000000,-0.071234,-0.003629,-0.000000,-30.469452,0.000207,0.000000
0.310000,-0.016014,-30.424971,0.000034,-0.000000,-0.000000,-0.071234,-0.003629,-0.000000,-30.424971,0.000207,0.000000
0.320000,-0.007080,-30.513933,0.000026,-0.000000,-0.000000,-0.031494,-0.001604,-0.000000,-30.513933,0.000207,0.000000
0.330000,0.000740,-30.424971,0.000039,-0.000000,-0.000000,0.003292,0.000168,-0.000000,-30.424971,0.000207,0.000000
0.340000,-0.004845,-30.469452,0.000043,-0.000000,-0.000000,-0.021550,-0.001098,-0.000000,-30.469452,0.000207,0.000000
0.350000,-0.001495,-30.380489,0.000030,-0.000000,-0.000000,-0.006652,-0.000339,-0.000000,-30.380489,0.000207,0.000000
0.360000,-0.004097,-30.424971,0.000022,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-30.424971,0.000207,0.000000
0.370000,-0.005959,-30.469452,0.000030,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-30.469452,0.000207,0.000000
