Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.014150,-133.131485,0.000013,-0.000000,-0.000000,0.062943,0.003206,-0.000000,-133.131485,0.000017,0.000000
0.120000,0.012288,-133.087006,-0.000004,-0.000000,-0.000000,0.054661,0.002785,-0.000000,-133.087006,0.000017,0.000000
0.130000,0.004469,-133.042526,0.000004,-0.000000,-0.000000,0.019877,0.001013,-0.000000,-133.042526,0.000017,0.000000
0.140000,0.002234,-133.087006,0.000017,-0.000000,-0.000000,0.009939,0.000506,-0.000000,-133.087006,0.000017,0.000000
0.150000,0.000372,-133.087006,0.000000,-0.000000,-0.000000,0.001657,0.000084,-0.000000,-133.087006,0.000017,0.000000
0.160000,0.010426,-133.087006,0.000009,-0.000000,-0.000000,0.046379,0.002363,-0.000000,-133.087006,0.000017,0.000000
0.170000,0.004841,-133.131485,0.000000,-0.000000,-0.000000,0.021533,0.001097,-0.000000,-133.131485,0.000017,0.000000
0.180000,0.006703,-133.042526,0.000000,-0.000000,-0.000000,0.029815,0.001519,-0.000000,-133.042526,0.000017,0.000000
0.190000,0.008192,-133.131485,-0.000009,-0.000000,-0.000000,0.036441,0.001856,-0.000000,-133.131485,0.000017,0.000000
0.200000,0.013405,-133.042526,-0.000009,-0.000000,-0.000000,0.059630,0.003038,-0.000000,-133.042526,0.000017,0.000000
0.210000,0.010799,-133.042526,0.000000,-0.000000,-0.000000,0.048036,0.002447,-0.000000,-133.042526,0.000017,0.000000
0.220000,0.012288,-133.042526,0.000000,-0.000000,-0.000000,0.054661,0.002785,-0.000000,-133.042526,0.000017,0.000000
0.230000,0.013033,-132.998047,0.000004,-0.000000,-0.000000,0.057974,0.002953,-0.000000,-132.998047,0.000017,0.000000
0.240000,-0.001117,-133.087006,0.000013,-0.000000,-0.000000,-0.004969,-0.000253,-0.000000,-133.087006,0.000017,0.000000
0.250000,-0.005586,-133.042526,0.000004,-0.000000,-0.000000,-0.024846,-0.001266,-0.000000,-133.042526,0.000017,0.000000
0.260000,0.011544,-133.087006,0.000009,-0.000000,-0.000000,0.051348,0.002616,-0.000000,-133.087006,0.000017,0.000000
0.270000,0.011916,-132.998047,0.000000,-0.000000,-0.000000,0.053005,0.002700,-0.000000,-132.998047,0.000017,0.000000
0.280000,0.009682,-133.042526,0.000000,-0.000000,-0.000000,0.043066,0.002194,-0.000000,-133.042526,0.000017,0.000000
0.290000,0.007075,-133.042526,0.000004,-0.000000,-0.000000,0.031471,0.001603,-0.000000,-133.042526,0.000017,0.000000
0.300000,0.006330,-133.042526,0.000004,-0.000000,-0.000000,0.028159,0.001434,-0.000000,-133.042526,0.000017,0.000000
0.310000,0.000372,-133.087006,-0.000013,-0.000000,-0.000000,0.001657,0.000084,-0.000000,-133.087006,0.000017,0.000000
0.320000,0.002607,-133.131485,0.000004,-0.000000,-0.000000,0.011595,0.000591,-0.000000,-133.131485,0.000017,0.000000
0.330000,0.011544,-133.042526,0.000013,-0.000000,-0.000000,0.051348,0.002616,-0.000000,-133.042526,0.000017,0.000000
0.340000,0.005213,-133.087006,0.000013,-0.000000,-0.000000,0.023190,0.001181,-0.000000,-133.087006,0.000017,0.000000
0.350000,0.000745,-132.998047,0.000009,-0.000000,-0.000000,0.003313,0.000169,-0.000000,-132.998047,0.000017,0.000000
0.360000,0.014150,-133.087006,0.000013,-0.000000,-0.000000,0.062943,0.003206,-0.000000,-133.087006,0.000017,0.000000
0.370000,0.008565,-132.998047,-0.000004,-0.000000,-0.000000,0.038097,0.001941,-0.000000,-132.998047,0.000017,0.000000
0.380000,0.007820,-132.953568,-0.000004,-0.000000,-0.000000,0.034784,0.001772,-0.000000,-132.953568,0.000104,0.000000
0.390000,0.007820,-133.042526,0.000009,-0.000000,-0.000000,0.034784,0.001772,-0.000000,-133.042526,0.000260,0.000000
0.400000,-0.028300,-132.998047,0.000000,0.000001,0.000017,-0.125886,-0.006413,0.000174,-132.998047,0.000434,0.000000
0.410000,-0.010799,-133.042526,0.000013,0.000003,0.000087,-0.048035,-0.002447,0.000867,-133.042526,0.000607,0.000000
0.420000,-0.022342,-132.998047,-0.000004,0.000009,0.000226,-0.099384,-0.005063,0.002256,-132.998047,0.000763,0.000000
0.430000,-0.029417,-132.998047,0.000009,0.000016,0.000408,-0.130855,-0.006666,0.004076,-132.998047,0.000937,0.000000
0.440000,-0.037237,-133.087006,0.000009,0.000023,0.000590,-0.165639,-0.008438,0.005897,-133.087006,0.001093,0.000000
0.450000,-0.043195,-132.998047,0.000000,0.000029,0.000737,-0.192142,-0.009788,0.007371,-132.998047,0.001266,0.000000
0.460000,-0.040589,-133.087006,0.000009,0.000034,0.000859,-0.180547,-0.009197,0.008586,-133.087006,0.001440,0.000000
0.470000,-0.017129,-132.998047,-0.000004,0.000040,0.001006,-0.076194,-0.003882,0.010060,-132.998047,0.001596,0.000000
0.480000,0.018619,-132.998047,-0.000004,0.000046,0.001162,0.082820,0.004219,0.011622,-132.998047,0.001769,0.000000
0.490000,0.024204,-133.131485,0.000013,0.000052,0.001310,0.107666,0.005485,0.013096,-133.131485,0.001925,0.000000
0.500000,0.025321,-133.042526,0.000000,0.000058,0.001466,0.112635,0.005738,0.014657,-133.042526,0.002099,0.000000
0.510000,0.023087,-132.998047,0.000009,0.000065,0.001639,0.102696,0.005232,0.016390,-132.998047,0.002272,0.000000
0.520000,0.023832,-132.998047,0.000004,0.000071,0.001813,0.106009,0.005400,0.018126,-132.998047,0.002428,0.000000
0.530000,0.013405,-132.998047,0.000009,0.000078,0.001969,0.059630,0.003038,0.019687,-132.998047,0.002602,0.000000
0.540000,0.022342,-133.042526,0.000009,0.000084,0.002125,0.099384,0.005063,0.021247,-133.042526,0.002758,0.000000
0.550000,0.026066,-132.998047,0.000009,0.000090,0.002281,0.115948,0.005907,0.022808,-132.998047,0.002931,0.000000
0.560000,0.032396,-133.042526,0.000004,0.000096,0.002428,0.144107,0.007341,0.024282,-133.042526,0.003105,0.000000
0.570000,0.022342,-132.953568,-0.000004,0.000103,0.002610,0.099384,0.005063,0.026104,-132.953568,0.003261,0.000000
0.580000,0.019363,-132.864594,0.000009,0.000111,0.002818,0.086133,0.004388,0.028184,-132.864594,0.003434,0.000000
0.590000,0.005213,-132.998047,0.000004,0.000119,0.003035,0.023190,0.001181,0.030353,-132.998047,0.003590,0.000000
0.600000,0.000745,-132.953568,0.000000,0.000126,0.003209,0.003313,0.000169,0.032088,-132.953568,0.003764,0.000000
0.610000,-0.013033,-132.998047,0.000009,0.000132,0.003348,-0.057974,-0.002953,0.033476,-132.998047,0.003937,0.000000
0.620000,-0.020480,-132.953568,-0.000004,0.000137,0.003478,-0.091102,-0.004641,0.034776,-132.953568,0.004093,0.000000
0.630000,-0.010799,-132.953568,0.000004,0.000142,0.003599,-0.048035,-0.002447,0.035991,-132.953568,0.004267,0.000000
0.640000,-0.006330,-132.998047,0.000004,0.000146,0.003720,-0.028159,-0.001434,0.037204,-132.998047,0.004423,0.000000
0.650000,-0.016384,-132.953568,0.000009,0.000152,0.003851,-0.072881,-0.003713,0.038506,-132.953568,0.004596,0.000000
0.660000,-0.030535,-132.953568,0.000000,0.000156,0.003955,-0.135824,-0.006919,0.039546,-132.953568,0.004770,0.000000
0.670000,-0.029045,-132.953568,-0.000009,0.000159,0.004050,-0.129199,-0.006582,0.040500,-132.953568,0.004926,0.000000
0.680000,-0.007820,-132.953568,0.000004,0.000164,0.004163,-0.034784,-0.001772,0.041626,-132.953568,0.005099,0.000000
0.690000,0.014895,-132.953568,0.000009,0.000169,0.004293,0.066256,0.003375,0.042928,-132.953568,0.005255,0.000000
0.700000,0.010426,-132.953568,-0.000004,0.000174,0.004432,0.046379,0.002363,0.044315,-132.953568,0.005429,0.000000
0.710000,0.004841,-132.998047,0.000017,0.000181,0.004596,0.021533,0.001097,0.045964,-132.998047,0.005602,0.000000
0.720000,0.004096,-132.909088,-0.000004,0.000186,0.004735,0.018220,0.000928,0.047351,-132.909088,0.005758,0.000000
0.730000,-0.011544,-132.909088,-0.000009,0.000192,0.004883,-0.051348,-0.002616,0.048825,-132.909088,0.005932,0.000000
0.740000,-0.001862,-132.998047,0.000004,0.000198,0.005030,-0.008282,-0.000422,0.050299,-132.998047,0.006088,0.000000
0.750000,0.009682,-132.864594,0.000000,0.000205,0.005195,0.043066,0.002194,0.051948,-132.864594,0.006261,0.000000
0.760000,0.006330,-132.909088,0.000000,0.000210,0.005333,0.028159,0.001434,0.053335,-132.909088,0.006435,0.000000
0.770000,-0.006703,-132.953568,0.000004,0.000215,0.005472,-0.029815,-0.001519,0.054722,-132.953568,0.006591,0.000000
0.780000,0.006330,-132.909088,-0.000004,0.000220,0.005576,0.028159,0.001434,0.055763,-132.909088,0.006764,0.000000
0.790000,0.004469,-132.909088,0.000000,0.000225,0.005706,0.019877,0.001013,0.057063,-132.909088,0.006938,0.000000
0.800000,-0.001489,-132.909088,0.000000,0.000231,0.005862,-0.006625,-0.000338,0.058624,-132.909088,0.007094,0.000000
0.810000,0.003351,-132.953568,0.000000,0.000239,0.006062,0.014908,0.000759,0.060619,-132.953568,0.007267,0.000000
0.820000,0.005586,-132.953568,0.000004,0.000247,0.006279,0.024846,0.001266,0.062788,-132.953568,0.007424,0.000000
0.830000,0.016384,-132.909088,-0.000004,0.000254,0.006461,0.072882,0.003713,0.064608,-132.909088,0.007597,0.000000
0.840000,-0.001489,-132.909088,0.000004,0.000261,0.006617,-0.006625,-0.000338,0.066169,-132.909088,0.007770,0.000000
