Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.004097,-21.306376,-0.000013,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-21.306376,0.000174,0.000000
0.120000,-0.002609,-21.261894,-0.000022,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-21.261894,0.000174,0.000000
0.130000,-0.005959,-21.217413,-0.000039,-0.000000,-0.000000,-0.026505,-0.001350,-0.000000,-21.217413,0.000174,0.000000
0.140000,-0.008194,-21.261894,-0.000039,-0.000000,-0.000000,-0.036449,-0.001857,-0.000000,-21.261894,0.000174,0.000000
0.150000,0.001114,-21.217413,-0.000034,-0.000000,-0.000000,0.004955,0.000252,-0.000000,-21.217413,0.000174,0.000000
0.160000,-0.005592,-21.261894,-0.000034,-0.000000,-0.000000,-0.024876,-0.001267,-0.000000,-21.261894,0.000174,0.000000
0.170000,-0.008568,-21.261894,-0.000039,-0.000000,-0.000000,-0.038112,-0.001941,-0.000000,-21.261894,0.000174,0.000000
0.180000,-0.010056,-21.261894,-0.000026,-0.000000,-0.000000,-0.044729,-0.002279,-0.000000,-21.261894,0.000174,0.000000
0.190000,-0.005592,-21.261894,-0.000034,-0.000000,-0.000000,-0.024876,-0.001267,-0.000000,-21.261894,0.000174,0.000000
0.200000,0.001114,-21.306376,-0.000013,-0.000000,-0.000000,0.004955,0.000252,-0.000000,-21.306376,0.000174,0.000000
0.210000,-0.007454,-21.261894,-0.000039,-0.000000,-0.000000,-0.033157,-0.001689,-0.000000,-21.261894,0.000174,0.000000
0.220000,-0.014153,-21.261894,-0.000030,-0.000000,-0.000000,-0.062954,-0.003207,-0.000000,-21.261894,0.000174,0.000000
0.230000,-0.008568,-21.261894,-0.000009,-0.000000,-0.000000,-0.038112,-0.001941,-0.000000,-21.261894,0.000174,0.000000
0.240000,-0.013405,-21.306376,-0.000022,-0.000000,-0.000000,-0.059628,-0.003038,-0.000000,-21.306376,0.000174,0.000000
0.250000,-0.007454,-21.261894,-0.000026,-0.000000,-0.000000,-0.033157,-0.001689,-0.000000,-21.261894,0.000174,0.000000
0.260000,-0.000000,-21.306376,-0.000017,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-21.306376,0.000174,0.000000
0.270000,-0.001495,-21.261894,-0.000039,-0.000000,-0.000000,-0.006652,-0.000339,-0.000000,-21.261894,0.000174,0.000000
0.280000,-0.002235,-21.261894,-0.000030,-0.000000,-0.000000,-0.009944,-0.000507,-0.000000,-21.261894,0.000174,0.000000
0.290000,-0.008194,-21.306376,-0.000047,-0.000000,-0.000000,-0.036449,-0.001857,-0.000000,-21.306376,0.000174,0.000000
0.300000,-0.009315,-21.217413,-0.000026,-0.000000,-0.000000,-0.041437,-0.002111,-0.000000,-21.217413,0.000174,0.000000
0.310000,-0.012665,-21.306376,-0.000030,-0.000000,-0.000000,-0.056336,-0.002870,-0.000000,-21.306376,0.000174,0.000000
0.320000,-0.002609,-21.261894,-0.000060,-0.000000,-0.000000,-0.011607,-0.000591,-0.000000,-21.261894,0.000174,0.000000
0.330000,-0.002983,-21.261894,-0.000026,-0.000000,-0.000000,-0.013269,-0.000676,-0.000000,-21.261894,0.000174,0.000000
0.340000,-0.013779,-21.306376,-0.000030,-0.000000,-0.000000,-0.061291,-0.003122,-0.000000,-21.306376,0.000174,0.000000
0.350000,-0.011917,-21.217413,-0.000034,-0.000000,-0.000000,-0.053010,-0.002700,-0.000000,-21.217413,0.000174,0.000000
0.360000,-0.007080,-21.261894,-0.000034,-0.000000,-0.000000,-0.031494,-0.001604,-0.000000,-21.261894,0.000174,0.000000
0.370000,-0.004097,-21.306376,-0.000047,-0.000000,-0.000000,-0.018224,-0.000928,-0.000000,-21.306376,0.000174,0.000000
0.380000,-0.003357,-21.217413,-0.000047,-0.000000,-0.000000,-0.014932,-0.000761,-0.000000,-21.217413,0.000174,0.000000
0.390000,-0.011543,-21.350857,-0.000030,-0.000000,-0.000000,-0.051347,-0.002616,-0.000000,-21.350857,0.000244,0.000000
0.400000,-0.023834,-21.172934,-0.000034,0.000001,0.000018,-0.106020,-0.005401,0.000182,-21.172934,0.000416,0.000000
0.410000,-0.006332,-21.261894,-0.000017,0.000003,0.000086,-0.028168,-0.001435,0.000863,-21.261894,0.000572,0.000000
0.420000,-0.017502,-21.261894,-0.000004,0.000008,0.000191,-0.077852,-0.003966,0.001908,-21.261894,0.000746,0.000000
0.430000,-0.022720,-21.261894,-0.000022,0.000012,0.000312,-0.101065,-0.005149,0.003119,-21.261894,0.000919,0.000000
