Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.001489,-18.593037,0.000004,-0.000000,-0.000000,0.006625,0.000338,-0.000000,-18.593037,-0.000000,0.000000
0.120000,-0.003351,-18.548557,0.000004,-0.000000,-0.000000,-0.014908,-0.000759,-0.000000,-18.548557,-0.000000,0.000000
0.130000,-0.010054,-18.593037,-0.000004,-0.000000,-0.000000,-0.044723,-0.002278,-0.000000,-18.593037,-0.000000,0.000000
0.140000,-0.011916,-18.593037,-0.000009,-0.000000,-0.000000,-0.053005,-0.002700,-0.000000,-18.593037,-0.000000,0.000000
0.150000,-0.008192,-18.593037,0.000000,-0.000000,-0.000000,-0.036441,-0.001856,-0.000000,-18.593037,-0.000000,0.000000
0.160000,0.005958,-18.548557,0.000009,-0.000000,-0.000000,0.026502,0.001350,-0.000000,-18.548557,-0.000000,0.000000
0.170000,0.005586,-18.548557,0.000000,-0.000000,-0.000000,0.024846,0.001266,-0.000000,-18.548557,-0.000000,0.000000
0.180000,-0.008937,-18.504076,-0.000004,-0.000000,-0.000000,-0.039754,-0.002025,-0.000000,-18.504076,-0.000000,0.000000
0.190000,-0.003724,-18.548557,0.000004,-0.000000,-0.000000,-0.016564,-0.000844,-0.000000,-18.548557,-0.000000,0.000000
0.200000,0.000745,-18.504076,0.000009,-0.000000,-0.000000,0.003313,0.000169,-0.000000,-18.504076,-0.000000,0.000000
0.210000,0.003351,-18.593037,-0.000004,-0.000000,-0.000000,0.014907,0.000759,-0.000000,-18.593037,-0.000000,0.000000
0.220000,-0.004096,-18.548557,0.000000,-0.000000,-0.000000,-0.018221,-0.000928,-0.000000,-18.548557,-0.000000,0.000000
0.230000,0.001862,-18.593037,-0.000004,-0.000000,-0.000000,0.008282,0.000422,-0.000000,-18.593037,-0.000000,0.000000
0.240000,0.008192,-18.548557,-0.000004,-0.000000,-0.000000,0.036441,0.001856,-0.000000,-18.548557,-0.000000,0.000000
0.250000,0.001489,-18.548557,0.000004,-0.000000,-0.000000,0.006625,0.000338,-0.000000,-18.548557,-0.000000,0.000000
0.260000,0.000372,-18.504076,-0.000013,-0.000000,-0.000000,0.001656,0.000084,-0.000000,-18.504076,-0.000000,0.000000
0.270000,0.002234,-18.593037,0.000000,-0.000000,-0.000000,0.009938,0.000506,-0.000000,-18.593037,-0.000000,0.000000
0.280000,0.001489,-18.593037,-0.000004,-0.000000,-0.000000,0.006625,0.000338,-0.000000,-18.593037,-0.000000,0.000000
0.290000,0.005213,-18.593037,-0.000004,-0.000000,-0.000000,0.023189,0.001181,-0.000000,-18.593037,-0.000000,0.000000
0.300000,0.003351,-18.593037,0.000009,-0.000000,-0.000000,0.014907,0.000759,-0.000000,-18.593037,-0.000000,0.000000
0.310000,0.003724,-18.593037,-0.000004,-0.000000,-0.000000,0.016564,0.000844,-0.000000,-18.593037,-0.000000,0.000000
0.320000,0.004841,-18.548557,0.000004,-0.000000,-0.000000,0.021533,0.001097,-0.000000,-18.548557,-0.000000,0.000000
0.330000,-0.005213,-18.593037,0.000004,-0.000000,-0.000000,-0.023190,-0.001181,-0.000000,-18.593037,-0.000000,0.000000
0.340000,-0.003351,-18.548557,0.000000,-0.000000,-0.000000,-0.014908,-0.000759,-0.000000,-18.548557,-0.000000,0.000000
0.350000,-0.009309,-18.593037,-0.000004,-0.000000,-0.000000,-0.041410,-0.002110,-0.000000,-18.593037,-0.000000,0.000000
0.360000,-0.001490,-18.593037,0.000000,-0.000000,-0.000000,-0.006626,-0.000338,-0.000000,-18.593037,-0.000000,0.000000
0.370000,0.004096,-18.548557,-0.000004,-0.000000,-0.000000,0.018220,0.000928,-0.000000,-18.548557,-0.000000,0.000000
0.380000,0.005958,-18.637518,-0.000004,-0.000000,-0.000000,0.026502,0.001350,-0.000000,-18.637518,-0.000000,0.000000
0.390000,-0.001490,-18.593037,-0.000004,-0.000000,-0.000000,-0.006626,-0.000338,-0.000000,-18.593037,0.000034,0.000000
0.400000,-0.003351,-18.593037,0.000004,-0.000000,-0.000000,-0.014908,-0.000759,-0.000000,-18.593037,0.000208,0.000000
0.410000,-0.008565,-18.593037,0.000000,0.000000,0.000008,-0.038097,-0.001941,0.000083,-18.593037,0.000382,0.000000
0.420000,-0.002234,-18.548557,-0.000004,0.000001,0.000034,-0.009939,-0.000506,0.000341,-18.548557,0.000537,0.000000
0.430000,-0.009682,-18.593037,-0.000009,0.000004,0.000113,-0.043066,-0.002194,0.001128,-18.593037,0.000711,0.000000
0.440000,-0.000000,-18.593037,-0.000009,0.000010,0.000260,-0.000000,-0.000000,0.002596,-18.593037,0.000867,0.000000
0.450000,0.016384,-18.593037,0.000000,0.000018,0.000450,0.072881,0.003713,0.004504,-18.593037,0.001040,0.000000
0.460000,0.005213,-18.548557,-0.000004,0.000026,0.000659,0.023189,0.001181,0.006586,-18.548557,0.001214,0.000000
0.470000,-0.011544,-18.548557,0.000009,0.000034,0.000858,-0.051348,-0.002616,0.008584,-18.548557,0.001370,0.000000
0.480000,-0.029045,-18.593037,-0.000013,0.000041,0.001049,-0.129199,-0.006582,0.010492,-18.593037,0.001543,0.000000
0.490000,-0.025321,-18.504076,-0.000009,0.000048,0.001223,-0.112635,-0.005738,0.012225,-18.504076,0.001699,0.000000
0.500000,-0.025321,-18.548557,0.000004,0.000054,0.001378,-0.112635,-0.005738,0.013785,-18.548557,0.001873,0.000000
0.510000,-0.024577,-18.593037,-0.000004,0.000060,0.001518,-0.109322,-0.005569,0.015177,-18.593037,0.002046,0.000000
0.520000,-0.017129,-18.548557,0.000000,0.000065,0.001656,-0.076194,-0.003882,0.016563,-18.548557,0.002203,0.000000
0.530000,-0.020481,-18.548557,0.000000,0.000071,0.001795,-0.091102,-0.004641,0.017948,-18.548557,0.002376,0.000000
0.540000,-0.042078,-18.548557,-0.000013,0.000077,0.001960,-0.187173,-0.009535,0.019598,-18.548557,0.002532,0.000000
0.550000,-0.047291,-18.593037,0.000000,0.000084,0.002124,-0.210362,-0.010716,0.021241,-18.593037,0.002705,0.000000
0.560000,-0.039472,-18.548557,0.000000,0.000089,0.002272,-0.175578,-0.008944,0.022717,-18.548557,0.002879,0.000000
0.570000,-0.034258,-18.548557,0.000004,0.000095,0.002419,-0.152389,-0.007763,0.024193,-18.548557,0.003035,0.000000
0.580000,-0.029045,-18.548557,0.000000,0.000101,0.002567,-0.129199,-0.006582,0.025669,-18.548557,0.003209,0.000000
0.590000,-0.003351,-18.593037,-0.000013,0.000108,0.002749,-0.014908,-0.000759,0.027486,-18.593037,0.003365,0.000000
0.600000,0.019363,-18.593037,0.000009,0.000116,0.002939,0.086132,0.004388,0.029393,-18.593037,0.003538,0.000000
0.610000,0.013405,-18.637518,0.000000,0.000123,0.003130,0.059630,0.003038,0.031301,-18.637518,0.003711,0.000000
0.620000,0.013033,-18.593037,0.000004,0.000130,0.003313,0.057974,0.002953,0.033125,-18.593037,0.003867,0.000000
0.630000,0.010426,-18.637518,0.000000,0.000137,0.003468,0.046379,0.002363,0.034685,-18.637518,0.004041,0.000000
0.640000,0.013405,-18.504076,-0.000009,0.000142,0.003608,0.059630,0.003038,0.036078,-18.504076,0.004197,0.000000
0.650000,0.019736,-18.593037,-0.000004,0.000146,0.003720,0.087789,0.004472,0.037198,-18.593037,0.004371,0.000000
0.660000,0.026438,-18.593037,0.000000,0.000151,0.003833,0.117604,0.005991,0.038326,-18.593037,0.004544,0.000000
0.670000,0.016384,-18.548557,0.000004,0.000156,0.003954,0.072881,0.003713,0.039545,-18.548557,0.004700,0.000000
0.680000,0.001862,-18.593037,0.000004,0.000161,0.004102,0.008282,0.000422,0.041021,-18.593037,0.004873,0.000000
0.690000,-0.003351,-18.548557,0.000000,0.000169,0.004284,-0.014908,-0.000759,0.042837,-18.548557,0.005029,0.000000
0.700000,-0.004841,-18.548557,-0.000004,0.000175,0.004457,-0.021533,-0.001097,0.044571,-18.548557,0.005203,0.000000
0.710000,0.006703,-18.548557,-0.000004,0.000181,0.004605,0.029815,0.001519,0.046047,-18.548557,0.005377,0.000000
0.720000,0.010054,-18.504076,-0.000004,0.000187,0.004743,0.044723,0.002278,0.047432,-18.504076,0.005533,0.000000
0.730000,0.008192,-18.548557,0.000004,0.000193,0.004900,0.036441,0.001856,0.048999,-18.548557,0.005706,0.000000
0.740000,-0.008565,-18.504076,0.000000,0.000199,0.005064,-0.038097,-0.001941,0.050642,-18.504076,0.005879,0.000000
0.750000,-0.011916,-18.593037,-0.000004,0.000206,0.005229,-0.053005,-0.002700,0.052292,-18.593037,0.006035,0.000000
0.760000,-0.012661,-18.593037,-0.000004,0.000212,0.005394,-0.056318,-0.002869,0.053942,-18.593037,0.006209,0.000000
0.770000,-0.014895,-18.548557,0.000004,0.000219,0.005568,-0.066256,-0.003375,0.055676,-18.548557,0.006365,0.000000
0.780000,-0.010799,-18.593037,0.000000,0.000225,0.005714,-0.048036,-0.002447,0.057144,-18.593037,0.006539,0.000000
0.790000,0.001862,-18.548557,0.000004,0.000231,0.005871,0.008282,0.000422,0.058711,-18.548557,0.006712,0.000000
0.800000,0.003351,-18.548557,-0.000004,0.000237,0.006027,0.014907,0.000759,0.060271,-18.548557,0.006868,0.000000
0.810000,0.022715,-18.593037,-0.000004,0.000243,0.006183,0.101040,0.005147,0.061830,-18.593037,0.007041,0.000000
0.820000,0.030162,-18.548557,0.000000,0.000249,0.006313,0.134168,0.006835,0.063132,-18.548557,0.007197,0.000000
0.830000,0.027556,-18.593037,0.000000,0.000253,0.006417,0.122573,0.006244,0.064169,-18.593037,0.007371,0.000000
0.840000,0.025694,-18.504076,0.000000,0.000258,0.006547,0.114291,0.005822,0.065471,-18.504076,0.007545,0.000000
0.850000,0.032769,-18.593037,0.000009,0.000264,0.006703,0.145763,0.007425,0.067030,-18.593037,0.007701,0.000000
0.860000,0.043195,-18.593037,0.000000,0.000271,0.006877,0.192142,0.009788,0.068772,-18.593037,0.007874,0.000000
0.870000,0.031279,-18.548557,0.000004,0.000277,0.007033,0.139137,0.007088,0.070331,-18.548557,0.008030,0.000000
0.880000,0.017501,-18.593037,0.000004,0.000282,0.007172,0.077850,0.003966,0.071716,-18.593037,0.008203,0.000000
0.890000,0.013405,-18.504076,0.000004,0.000288,0.007319,0.059630,0.003038,0.073192,-18.504076,0.008377,0.000000
0.900000,0.021225,-18.593037,0.000000,0.000296,0.007527,0.094414,0.004810,0.075274,-18.593037,0.008533,0.000000
0.910000,0.030535,-18.548557,0.000004,0.000304,0.007718,0.135824,0.006919,0.077182,-18.548557,0.008707,0.000000
0.920000,0.025694,-18.548557,0.000004,0.000310,0.007874,0.114291,0.005822,0.078741,-18.548557,0.008863,0.000000
