Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.005585,-20.194351,0.000026,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-20.194351,0.000174,0.000000
0.120000,-0.005211,-20.194351,0.000009,-0.000000,-0.000000,-0.023179,-0.001181,-0.000000,-20.194351,0.000174,0.000000
0.130000,0.001495,-20.194351,0.000022,-0.000000,-0.000000,0.006652,0.000339,-0.000000,-20.194351,0.000174,0.000000
0.140000,-0.004837,-20.238832,0.000034,-0.000000,-0.000000,-0.021516,-0.001096,-0.000000,-20.238832,0.000174,0.000000
0.150000,0.004845,-20.194351,0.000009,-0.000000,-0.000000,0.021550,0.001098,-0.000000,-20.194351,0.000174,0.000000
0.160000,-0.000740,-20.238832,-0.000013,-0.000000,-0.000000,-0.003292,-0.000168,-0.000000,-20.238832,0.000174,0.000000
0.170000,-0.006325,-20.149870,0.000000,-0.000000,-0.000000,-0.028134,-0.001433,-0.000000,-20.149870,0.000174,0.000000
0.180000,-0.011909,-20.149870,0.000022,-0.000000,-0.000000,-0.052976,-0.002699,-0.000000,-20.149870,0.000174,0.000000
0.190000,-0.011909,-20.149870,0.000026,-0.000000,-0.000000,-0.052976,-0.002699,-0.000000,-20.149870,0.000174,0.000000
0.200000,-0.001114,-20.194351,0.000026,-0.000000,-0.000000,-0.004955,-0.000252,-0.000000,-20.194351,0.000174,0.000000
0.210000,0.002235,-20.238832,0.000013,-0.000000,-0.000000,0.009944,0.000507,-0.000000,-20.238832,0.000174,0.000000
0.220000,-0.001862,-20.238832,0.000034,-0.000000,-0.000000,-0.008281,-0.000422,-0.000000,-20.238832,0.000174,0.000000
0.230000,-0.005585,-20.194351,0.000043,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-20.194351,0.000174,0.000000
0.240000,-0.010796,-20.238832,0.000026,-0.000000,-0.000000,-0.048021,-0.002446,-0.000000,-20.238832,0.000174,0.000000
0.250000,-0.014893,-20.194351,0.000022,-0.000000,-0.000000,-0.066245,-0.003375,-0.000000,-20.194351,0.000174,0.000000
0.260000,-0.007446,-20.238832,0.000030,-0.000000,-0.000000,-0.033123,-0.001687,-0.000000,-20.238832,0.000174,0.000000
0.270000,0.003357,-20.149870,0.000034,-0.000000,-0.000000,0.014932,0.000761,-0.000000,-20.149870,0.000174,0.000000
0.280000,0.011177,-20.194351,0.000017,-0.000000,-0.000000,0.049718,0.002533,-0.000000,-20.194351,0.000174,0.000000
0.290000,0.006706,-20.194351,0.000052,-0.000000,-0.000000,0.029831,0.001520,-0.000000,-20.194351,0.000174,0.000000
0.300000,0.004845,-20.194351,0.000030,-0.000000,-0.000000,0.021550,0.001098,-0.000000,-20.194351,0.000174,0.000000
0.310000,-0.005585,-20.194351,0.000009,-0.000000,-0.000000,-0.024842,-0.001266,-0.000000,-20.194351,0.000174,0.000000
