Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.014519,-32.560055,0.003617,-0.015296,-0.388508,0.064583,0.003290,-3.885085,-32.560055,-0.388404,0.000000
0.120000,0.010796,-32.560055,0.003639,-0.015296,-0.388508,0.048021,0.002446,-3.885085,-32.560055,-0.388404,0.000000
0.130000,-0.004097,-32.515575,0.003617,-0.015296,-0.388508,-0.018224,-0.000928,-3.885085,-32.515575,-0.388404,0.000000
0.140000,0.006325,-32.560055,0.003648,-0.015296,-0.388508,0.028134,0.001433,-3.885085,-32.560055,-0.388404,0.000000
0.150000,0.019363,-32.560055,0.003652,-0.015296,-0.388508,0.086133,0.004388,-3.885085,-32.560055,-0.388404,0.000000
0.160000,0.007072,-32.560055,0.003652,-0.015296,-0.388508,0.031460,0.001603,-3.885085,-32.560055,-0.388404,0.000000
0.170000,0.005211,-32.560055,0.003660,-0.015296,-0.388508,0.023179,0.001181,-3.885085,-32.560055,-0.388404,0.000000
0.180000,-0.000374,-32.515575,0.003639,-0.015296,-0.388508,-0.001663,-0.000085,-3.885085,-32.515575,-0.388404,0.000000
0.190000,-0.000374,-32.560055,0.003652,-0.015296,-0.388508,-0.001663,-0.000085,-3.885085,-32.560055,-0.388404,0.000000
0.200000,0.002602,-32.560055,0.003639,-0.015296,-0.388508,0.011573,0.000590,-3.885085,-32.560055,-0.388404,0.000000
0.210000,0.010796,-32.560055,0.003648,-0.015296,-0.388508,0.048021,0.002446,-3.885085,-32.560055,-0.388404,0.000000
0.220000,0.011169,-32.560055,0.003665,-0.015296,-0.388508,0.049684,0.002531,-3.885085,-32.560055,-0.388404,0.000000
0.230000,0.006699,-32.560055,0.003673,-0.015296,-0.388508,0.029797,0.001518,-3.885085,-32.560055,-0.388404,0.000000
0.240000,0.002602,-32.560055,0.003660,-0.015296,-0.388508,0.011573,0.000590,-3.885085,-32.560055,-0.388404,0.000000
0.250000,0.005959,-32.604538,0.003626,-0.015296,-0.388508,0.026505,0.001350,-3.885085,-32.604538,-0.388404,0.000000
0.260000,0.004463,-32.471096,0.003643,-0.015296,-0.388508,0.019853,0.001011,-3.885085,-32.471096,-0.388404,0.000000
0.270000,0.002602,-32.560055,0.003635,-0.015296,-0.388508,0.011573,0.000590,-3.885085,-32.560055,-0.388404,0.000000
0.280000,0.008560,-32.560055,0.003630,-0.015296,-0.388508,0.038078,0.001940,-3.885085,-32.560055,-0.388404,0.000000
0.290000,0.004837,-32.560055,0.003652,-0.015296,-0.388508,0.021516,0.001096,-3.885085,-32.560055,-0.388404,0.000000
0.300000,0.010048,-32.604538,0.003660,-0.015296,-0.388508,0.044695,0.002277,-3.885085,-32.604538,-0.388404,0.000000
0.310000,0.007820,-32.560055,0.003635,-0.015296,-0.388508,0.034786,0.001772,-3.885085,-32.560055,-0.388404,0.000000
